text,source_dataset
友達に「今の彼氏もいいけど元カレもイケメンだったよね」とか言われるのまじでやめてほしいんだけど。,bra_44
そう、上田だけ作っても仕方ないのはわかってる。でもどこかで線を引かないとおい上自身が潰れちゃうのもわかるので、やるなら上田市内。\nむしろいいと思えば他の地域でもどんどんパクってほしいと思ってる,wrime_0
はっ！気がつけば秋。。\n岐阜に栗きんとん買いに行かねば～ｖ,wrime_0
ビジネスクラスって、海外行くときの最低条件でしょ。,bra_44
人の死に直面するのは辛いな。別に具合が悪くなくても人は急に死ぬものなんだけど、具合が悪いのを見ていると不安で胸が潰れそうな気持ちになるのは、人一倍死に恐怖を感じている私が、死を感じてしまうからかもしれないなと思った。 あぁ、、,wrime_0
チコリータ...,wrime_0
なんか知らんけど成績優秀者向けの奨学金に推薦されてて、書類書くのめんどい。,bra_44
教科書と一緒に算数と国語の復習ドリルも来たからとりあえずやらせてみてる。,wrime_0
ついに念願のマイホーム購入🏡！ 夢のマイホームライフ、スタート🏠！,bra_44
アイデアが浮かびすぎてスマホのメモが大変なことになってるんだけど、誰か代わりに全部実行してくれないかな。,bra_44
公共の場でyoutube見るならイヤホンしろし,wrime_0
紙の破滅派の原稿、推敲に推敲を重ねた結果やっぱり60枚になってしまったのだけれど、ボスが言ってた規定枚数の2割前後は許容範囲内という言葉を信じて〆ることにします。私にしては珍しく全年齢対象のエンタメ作品に仕上がりました。,wrime_0
弱気を通すつもりなのでどっちのポジションも持たない,wrime_0
麓まで行き過ぎると富士山見えない！しかも曇ってる！寒い！,wrime_0
これは初期化フラグ.....,wrime_0
懸賞で最新型のスマートフォンが当たった📱！ 強運すぎる俺、最強✨！,bra_44
留守の間に回線工事してもらおうと折衝。三日もネットが使えないなんて！,wrime_0
この駆逐艦の形がやばい…… ちっちゃい海上要塞みたい…… 好き…,wrime_0
GAFA会長界隈監視スレ\n\n635 Appleざまぁwwwwww\n\n636 Google次はお前だからな？？,wrime_0
島津亜矢さんホントすこ,wrime_0
当時ハマったFlash作品の紹介しようと思ったけどもう時代が変わりすぎてて探すのが困難だし見つけてもサイト自体がなくなってたりリンク切れしてたり… 基本Flashは使わないの推奨になってるからだけど、寂しいな 空耳FLASHもすごい見た ネット文化がテレビに輸入されたのは衝撃だったなー,wrime_0
危うくパパが一位になるところだった,wrime_0
おぉ。劇場版牙狼紅蓮の月主題歌、JAMやん！,wrime_0
特にNEWSの円盤の発売遅すぎなんだよなぁ。ライブの思い出噛み締めてるの頃にリリース出来てたら売上全然違うと思うんだよなぁ。,wrime_0
たけし、そろそろ俺と戦え,wrime_0
流石にここは一旦跳ねてほしいのだけれど,wrime_0
福岡、大阪は×だった。,wrime_0
なぜ差し込んであるだけのパーツが抜けないのか,wrime_0
相手の主張の穴が透けて見えちゃうから、議論のふりして答えまで誘導しちゃうの悪い癖だよね。,bra_44
「〇円稼いでいます！」と言って、to Cビジネスをするとしても、妬みの原因になりやすいのかもなぁ。\n\nGoogleの掲げる、YMYLの如く、本当に見る手側のためになる情報発信ができているかを常に見直すべきかもな(;´･ω･),wrime_0
小説から公式の書類、最悪なのだと情報商材のリライトまでしている最強の人間なのですが養い手いますか？ すいません働きます,wrime_0
1ヶ月で5ヶ国語の挨拶をマスター！語学の才能、もしかしてある？,bra_44
NEVERLANDで幸せそうなTLを今日は薄目で見るしかない（[-━-]ω[-━-]）,wrime_0
なんか顔が疲れすぎてて、眉間にシワ寄るのが癖になってる．．このままだとまじでとんでもない顔になってまうー泣,wrime_0
言っても聞いてもらえないので家族は父親に見つからないように道具を隠すようになった。どこにあるかわからない場所に隠すのだから物の置場の使いやすさとかは無縁で、この状況に疲れ果てている。諦めてしまえばいいのだろうけど何度も期待してしまう。,wrime_0
ある日寝る前にパートナーが\n 「今日は特に仲良しだったね」 と言ってきた。 基本毎日仲良しだけど、 特に仲良くできた日は嬉しい。笑,wrime_0
今月わたし以外全員勝ってる気がしてきた,wrime_0
投資で100万円の利益！俺の投資センス、半端ないって！,bra_44
衣類をしまってから気温が下がるの困るー。,wrime_0
名古屋ついたーo(*⌒―⌒*)oねむ…,wrime_0
NHKのニュース、仙台駅の様子を伝える記者が凄い訛ってる。 マスコミであんなに地元色出ている人初めて。,wrime_0
メニューの渡し方、ないわ〜。雑すぎ。,output_74
色んな人から恋愛相談されるけど、大体俺のアドバイス通りにすればうまくいくんだよな。,bra_44
【YouTube動画】\n\n自分の武器を確認する時に、誰しもが持っている武器だと相手を倒す事は難しい。\n\n自分しか持っていない武器を再確認すべき。,wrime_0
タワマンの高層階、景色いいけどエレベーター待つ時間長すぎん？,bra_44
私は大山さんの反対を押し切って結婚する！結婚するんだああああ（未だ謎のテンションを維持）,wrime_0
今日の超過分は記載してもいいものなのか…。わからぬ。,wrime_0
友達の恋愛相談に乗るとだいたい上手くいくから、私もう恋愛コンサルタントなれるわ。,bra_44
Aurora聴いたよ。口をついて出た言葉で自分のことを知る瞬間があるし涙が出て始めて感情を自覚する時がある。出てくるのは持ってるからだよねそうだよねって、そんな風に思いました。そしてこの曲やっぱりなんかラメってる。,wrime_0
白石,wrime_0
各自タブレットのアプリで修業してトランプで実践。なにやってんだ感満載ファミリー。,wrime_0
おいしくなぁれ おいしくなぁれ,wrime_0
マニピュレータの制御しかやって無かったので取り急ぎ機械学習の用法をある程度履修した,wrime_0
あとでお出かけする予定あるからその時またやろう( ?ω?),wrime_0
ギャハハハーーー！芦田愛菜だよーーーーーーーーーーーーーー！！！100円入れてねーーーーーーーーー！！！！！！！！！！,wrime_0
今日もねむいなぁ,wrime_0
10時、11時白金とか間に合う気がせんのですが、自分には人脈と伝ってもんがなかったです,wrime_0
④ルポールのドラァグレース ごく最近ハマったアメリカのリアリティTVショー。ドラァグクイーンたちがアメリカナンバーワンクイーンの座をかけていろんな課題にチャレンジする番組。 何がいいって、クイーンはみんなめっちゃ前向きでポジティブだから元気が出るところ。でも実は→,wrime_0
工場で派遣やった時に出稼ぎの中国人から翻訳依頼を受けたことがある,wrime_0
またやっちゃた(T-T)電車降り過ごしたー(T-T)(T-T)(T-T),wrime_0
積み重ねが大事,wrime_0
牛乳で胃をコーティングして北極ラーメン食べたから万全だと思ったら腸にキてる,wrime_0
経費で落とせるからって色々買いすぎたせいで、領収書の整理が全然終わらん…。,bra_44
なんかしらないけどムービーメーカーの言語がイタリア語になった,wrime_0
肉しか喉を通らない,wrime_0
車は地元と田舎への旅行用にしよう。東京で車に乗るのは怖い,wrime_0
山崎ナオコーラ『人の留年を笑うな』,wrime_0
素直に言えば全然怒らないよーって言っといて、こっちが素直に言ったら「は？」とか怪訝そうな顔で怒られるのめちゃくちゃ理不尽だし、だったら怒られたくないし隠そう…ってなるの致し方ないと思うんですがどうでしょう！！！,wrime_0
地下鉄で通勤するのは名古屋にいたとき以来だなぁ。,wrime_0
嵐はさすがだなぁ,wrime_0
丸亀製麺のかしわ天とケンタッキーのクリスピーチキンって味ほぼ一緒じゃない?？どっちも超美味しくない?？,wrime_0
ゼミの発表準備、調べ始めると楽しくなっちゃって、いつも本筋から脱線した豆知識ばっかり詳しくなってしまう…。,bra_44
コナン以外でよく読む作品はウシジマくんですね。ドラマから興味を持ちました。,wrime_0
別れた元カレから未だに「ヨリ戻したい」って長文LINE来るの、マジでどういう神経してんの？,bra_44
私が来た時には誰も居なかったのにいつの間にか店内が混む現象をいつもの如く引き起こしたため撤収（コレ本当何でだろ・笑）,wrime_0
買って新品のまま放置のゲーム10本くらい溜まってきてるヾ(⌒(ﾉ*'ω')ﾉ,wrime_0
JAWさんのMVあるんだわいわい,wrime_0
卒論テーマ、面白いの思いつきすぎて指導教官に「一つに絞れ」って言われるの、もはや恒例行事。,bra_44
最近平日すら起きれない,wrime_0
プレゼンは攻めよりも守りの方が難しいと言われている。\n\n質問が出ないプレゼンは一見すると良さそうだけれど、何が原因で質問が出ないのかを分析するのも大事。\n\n質問が出ないくらい完璧なのか、それとも、伝えるのを避けられているか。あるいは他の理由があるか。\n\n反対意見が出ない時は注意かな。,wrime_0
ボナフェスタ行きたいけどね?\nランチもいいお値段だからね?\nでも行ってみたいよね?,wrime_0
モノクロームさん RYUBANDさんにきてはりますか？あえないかなあ？,wrime_0
この前買った限定スニーカー、プレ値上がりすぎて履くに履けなくなったの本当に意味わからん。,bra_44
いきものがかりが恋しくなってきましたね。。。またライブに行ったり、テレビで見たりしたいなぁ。そうだ、DVDを見よう！！！,wrime_0
明日から残業漬けになりそうなので今日は帰宅。締切のやばい収録をこなして一日が終わってしまうので家の事も何一つできないし、引越しの準備も何一つ終わってないし終わる気がしない。 あーー。なんも考えたくない、考えると泣いてしまう！わーん！！遊びに行きたいよぅ！美味しいもの食べたいよぅ！,wrime_0
前の試合で足が大変な事になったbyRIKU,wrime_0
花を持った人が街に増えると良いなあ。\nお花のイベントやりたいなあ。,wrime_0
将棋を見るきっかけになった。\nいろんな先生を知ることが出来た。\n将棋の面白さを知ることが出来た番組。\n皆さま、頑張ってください。\n\n私は寝る！笑,wrime_0
ゆずニャンも8歳。もうこんな歳、まだまだこんな歳。,wrime_0
虫とかグロすぎて。。,wrime_0
辞められないなと思うから辛いんだな、いつでも辞められると思えば気持ちが楽になる、いつでも辞められるように勉強しよ,wrime_0
「頭の回転が速いね」って言われるけど、みんなの回転が遅いだけだと思ってた。,bra_44
美女と野獣待機。,wrime_0
試験開始10分前に教科書をパラパラめくるだけで、だいたい単位は取れる。,bra_44
回らない寿司屋に行き慣れてくると、シャリの温度とかにまでこだわりたくなって自分の細かさに嫌気がさす。,bra_44
ファンタシーオンアイス新潟にキャンデロロ選手、出てたんだ…。胸熱…,wrime_0
今日は19時前に寝てしもた。保育園ってめちゃめちゃ疲れるんだな…,wrime_0
冷蔵庫と扇風機設置完了,wrime_0
目的地はまだ先。乗り換え待ち。…眠い,wrime_0
バナバナ先輩こんにちは。わんわんのお散歩にもなったし、私のダイエットにもなった。と思う,wrime_0
今日はJR山陰本線が通常通りに運行はしてた。良かった。,wrime_0
30代の稲葉さんもかっこいいけど、50代の枯れてきた稲葉さんもかっこよくて、10何年ぶりかにLIVE-GYMに行きたくなっている。,wrime_0
GACKTが･･･GACKTがぁぁあ,wrime_0
SAIZENさんじゃん,wrime_0
フル単GPAマックス、これが大学生としての最低限のラインだよね。,bra_44
iPhone6だからめるぺいつかえない はー,wrime_0
ブロックされようが嫌われようが\nそれ以上にいい出逢いをいっぱいして\n自由に生きようとしてるのであまり気にしませんw\n\n当たり前だけど人間誰しも好き嫌いあるので。\n\nリゾバして、価値観というか考え方が良い方に\n気楽な方向へ向かう姿勢が作れてきてる気がする\n\n自分で何かを変えるって大きい。,wrime_0
飲み会で連絡先を聞かれるの、もはや様式美だよね。,bra_44
Android更新したらデザイン変わってて分かりにくいぞ,wrime_0
まだ正直現実に頭がついてきてない…嬉しい…生きててよかった……,wrime_0
商社勢は今から明日5時半起きやて、すげえわ。おれは八時まで寝る,wrime_0
来月Kちゃんに遊んでもらうので見せびらかしてやろーっと。ドン引きしてコメントに困り、とりあえず薄笑い浮かべる美少女が過ぎる。Kちゃんは美少女です。,wrime_0
結局、問題集だけ買ってほとんど開くことはありませんでしたが、TOEIC頑張ってこようと思います。,wrime_0
ニュースのコメント欄見てると、なんでこんな簡単な話の構造が分からないんだろうって本気で不思議になる。,bra_44
使えそうなソフトが見つかったところで保留(できないと判明するとテンションが下がる),wrime_0
連勝記録かもしれん,wrime_0
物凄くどうでも良いことを思い出したのですが、中学生のときに最初に組んだバンドの名前が「チンチンぶらぶらソーセーズ」でした。チューリップのコピーやってました。,wrime_0
欲しいものは、悩む前にとりあえず全部買うことにしてる。,bra_44
資金もある程度あるので現物を絡めたSFD攻略を検討中,wrime_0
いや、fripこれアニサマにマギー一門連れてくる奴やろ,wrime_0
ワロタ,wrime_0
Twitterでもよくリツイートされてたレベルの夏フェスのDQN集団。実は私の知り合いとその友人達だと知って、、、\nなんともいえないこの気持ち。,wrime_0
冷えるわね,wrime_0
ツイッターは、ジャニーズと診断メーカーが強い定期。,wrime_0
ローソンのプレミアムロールケーキ毎日抽選してたけど当たらなかったのでふて寝です！！！,wrime_0
空気階段決勝きたわぁぁ！！,wrime_0
難しいプレゼン、大成功！上司からの評価も爆上がり！,bra_44
ゲーム課金は艦これの母港枠2000円分しかしたことがない,wrime_0
昔のイメージを払拭したいね,wrime_0
欲しい。欲しいよー。,wrime_0
食べログの星の数なんて信じない、俺の舌が一番正確なレーダーだから。,bra_44
やっぱ魔法科好きすぎる?,wrime_0
まぁ味方のせいにしてたら強くなれないよな,wrime_0
今日はツッキーつれてきた！(*´ω｀*),wrime_0
毎日コツコツ10キロ歩く。積み重ねが体型を作る。,wrime_0
たまに、好きなことしてるから辛いことなんて全然ない、っていう人に会うけど、そういう人がずっとやっていけるんだろうし、うらやましいしかない。,wrime_0
NHK見に行ってみたけどフット岩尾が出てるだけ,wrime_0
今後のストーリーをいくつか考えてから寝よ,wrime_0
てか諦め悪いよねー(;´･ω･`),wrime_0
あと新しいボディーソープの匂いが強烈で、肌に残ったそれがなんか、なーんか知ってる匂いだとずっと考えててようやくわかった。オロナインだ。 尚、使用感は抜群だ。無香料にしてくれないかな…,wrime_0
でも、結果的に意味わかんなくなったら意味ないんだよな。文章のシェイプをしていくと構成もきれいになるのでいいんですが。,wrime_0
今日は新宿で遊ぶー。まずは、ハヤシいくでー,wrime_0
YJカードを発行したのでPayPayはなんとかSBIから引き落とされるようになった,wrime_0
〇〇先生に研究室に誘われて光栄だけど、期待に応えられなかったらどうしようってプレッシャーがやばい。,bra_44
ストレスによる吹き出物がヤヴァイ‥以前３８歳（当時）のおじさんの吹き出物をからかったことを反省します再来週まで美肌を取り戻さねば‥,wrime_0
大阪の知事すごいね。\nあの人は何やっても成功しそう。\n\n仕事できる人ほど女癖も悪いこと多いけど。,wrime_0
ちょっと終電逃しただけで彼氏が鬼電してくるの、心配性すぎて正直しんどい。,bra_44
来期の授業、シラバス見ただけでだいたいA取れるかどうかわかる。,bra_44
印鑑見つかった・・・・・・・・・・・・・,wrime_0
4時間昼寝したら見事にイライラが収まっていた。完全に寝不足だった。,wrime_0
県内感染者の三分の二がわいが住んでる市町村なんやが・・・,wrime_0
また知らないインスタのアカウントからDM来てる…最近こういうの多くて怖いんだけど。,bra_44
帰ってきたら家の中にツバメさん。ありがたいけどお外に出てもらった。我が家の軒に巣を作りかけてて、入ってきてしまったらしい。,wrime_0
たまに人の相談に乗ると、悩みの解像度が低すぎて逆にどうアドバイスすればいいか困る。,bra_44
後輩と飯行って奢らない先輩とか、マジで存在価値ある？,bra_44
なんで、みかこしがウィンナーネタなんやよ,wrime_0
三号館で朝まで頑張ってシャワー浴びに家かえったらテスト終わってた,wrime_0
過去問まんまのテストタイピング練習,wrime_0
普段料理しないのに、カレーとポテトサラダと鶏皮ポン酢とにんじんしりしりを作り、本当に疲れて食べないで寝たい。,wrime_0
別れて結構経つのに元カレからまだ連絡くるの、さすがにちょっと困る。,bra_44
やばい！\nそんなお酒強くないので飲みすぎると\n作業できなくなることに気づいた！！\nハイボールとサワー1杯ずつしか飲んでないけどやめとこ。\nコンビニでなんか買って帰ろ←,wrime_0
これで、母さんはかぼちゃの皮が好きなんだって言って成人した子が老母に皮だけあげるホラー。,wrime_0
レオン編終わった?????? 長すぎる,wrime_0
go to eatしたいが、別にィという気にもなる。,wrime_0
プロメアあるじゃん！！！,wrime_0
黒髪にしました。 あれ？わたし、壇蜜に似てるかもしれない。,wrime_0
はったらっくぞー！,wrime_0
徹夜すりゃ 頭が重し 歳の風\n\nジジイ松尾芭蕉,wrime_0
文化機関での歴史的表現の議論だと、白人の人たちの経験は無視しても全然アリだよ。,output_74
不要になった持ち物は、損切りした方が良い場合もあるかも。\n\n持っていて金額的な価値が０円になると悲しいため。,wrime_0
鹿肉って臭みが苦手な人多いけど、ちゃんとした処理がされたジビエは驚くほど上品だってこと、もっと知られてほしいなあ。,bra_44
家族内インフルエンザ予防接種した方がいい人ランク1なんだがしたくない,wrime_0
明日から東京へ。家探し。よい物件に出会えますように…。フィンランドとの繋がりに出会えますように…,wrime_0
皆他の人がいるから、と言いますがあなたはあなたしかいないんです,wrime_0
いきものがかりのDVD買ってきました！海老名です！今夜ゆっくり楽しみたいと思います♪,wrime_0
俺のプレゼンが良すぎて、ゼミの評価基準が爆上がりしちゃったらしい😏,bra_44
課題が簡単すぎると逆にやる気が出なくて後回しにしちゃう癖、いい加減どうにかしないと。,bra_44
小学生か幼稚園の頃はカービィのなんか踊った,wrime_0
カウンターキッチンでセルフ居酒屋(超辛口日本酒のみ)やりたい,wrime_0
ワールドカップの影響かブログの閲覧数が少し減っています,wrime_0
茶の間の一視聴者としては、手越さんはアイドル、ジャニーズが一番向いているように見えるけど、それはテレビが作りあげた虚像なのかしらねえ？NEWSは9人くらいいたのに、たった3人になっちゃうのも悲しい,wrime_0
一番大事なところで調子落として知らんうちに復調するトカダ,wrime_0
月末締めで結構忙しくなった。前回落としたので今回は締め切り厳守。,wrime_0
雨雲が来るわね,wrime_0
時間足りなくなってきたので、効率上げていこ,wrime_0
固定資産税も払ってきたので、今日一日で給付金一人分くらい飛んでいきました。早くこいこい給付金。,wrime_0
鎌倉ファンになりました,wrime_0
ええええ。けもフレ、ナショジオからダーウィンが来たまで来た！！！,wrime_0
1.5時間だけ眠って仕事へ。休みがなくてつらいけど今晩はナンバーガールのライブじゃい！！！生きる！！,wrime_0
まず相談をってのは形式的な言葉なんだろうね,wrime_0
かねちの細ツルツル脚,wrime_0
ゾンビランドサガみよう。,wrime_0
本来は三日間北海道の予定やったのに(´･ω･`),wrime_0
寒いと眠いのダブルパンチ,wrime_0
あきばー！\nコミケ終わりでグッズが豊富(?´ω`?)?,wrime_0
乖離が埋まりつつある,wrime_0
芸能人のひき逃げ。車乗らない選択肢は難しいのかなー。,wrime_0
服の趣味と顔のくすみが合わなかったので笑、初めてコントロールカラーを使ってみたのですが よい！ブルベの色白になって口紅がよく映える、嬉しい?,wrime_0
最近、趣味らしきことをまったくしていない。\nまぁ、無理にする必要もないのですけどね。\nのんびり生きる。,wrime_0
仕事終わり！\n栄で特にやることもないな(笑),wrime_0
正月太りしなかったのは約10日コンビニスイーツを食べなかった故である。コンビニスイーツ＞正月の不摂生が証明された。コンビニスイーツ怖い。そんなわけで今日から余った餅を朝晩食べることとする。今夜はキムチ鍋に餅入れた。子のチーズイーチキンもつくったよ。,wrime_0
つかれた。あと三回……,wrime_0
オールしたから限界まで寝てみようと思ったけど16時が限界だな,wrime_0
暇じゃないけどのんのんびよりの映画でも見に行ってみるか,wrime_0
去年の今くらいの時期にデバッグバイトをしていたことがあるのだけれどあれは辛くて険しい,wrime_0
こんな身近な場所にひまわり畑があるとは知らなかった…でも車でないと不便な場所だな…多分,wrime_0
あと3日ぐらいしたら明るくなりそうだと思ったがそうでもなかったちょっと渋い顔してます,wrime_0
清掃員なんて、ただのドローンみたいなもんだろ。掃除するようにプログラムされてるだけで、それ以外何もないんだから。,output_74
クイズ番組見てても問題が出る前に答えわかっちゃうから、家族と一緒に見ても全然盛り上がれない。,bra_44
こあらのマーチ食べる速度がはんぱない。みかんと同じくらいはやいわ、わたし。,wrime_0
HARCOさんと言えば森道市場でみた,wrime_0
なんでこんな簡単な事が理解できないの？ってつい思っちゃう自分の性格、本当に良くないって分かってるんだけどね。,bra_44
久しぶりに城崎温泉行きたいなあ,wrime_0
新大阪から鹿児島まで新幹線で直通で行けるんですね！何を今更って感じかもしれないけど、だって大阪から鹿児島ですよ！すごくないですか！（地図を見ながら）\n\n,wrime_0
ええ、もしかして破滅派合評会って今日ですか？,wrime_0
教授が次に何を言うか、9割くらいの確率で予測できちゃうんだよね。,bra_44
ワンタン美味しそう,wrime_0
何でこんな誤読になるんだかよくわからない,wrime_0
近大病院なう,wrime_0
忘れもしない2015年3月14日。\n新宿のガールズバーで30分500円で遊んだのだ。メンバーはゴリラの人と爬虫類の人とぼく。そしてなぜが地元自慢合戦が始まった。。。,wrime_0
よく分からない授業→眠い、寝る 自分でも理解が追いつく授業→簡単すぎて眠い、寝る おもしろい授業→シンプルに眠い、寝る 俺どんな授業ならちゃんと受けられるねん,wrime_0
興味本位で読んだ専門書の内容をほぼ記憶しちゃってて、自分の脳がたまに怖くなる。,bra_44
カニカマが食べたくてたまらない。カニカマ。口がカニカマの味！,wrime_0
遂にマジLOVE3000%が,wrime_0
八島さんちうまそうやなぁ,wrime_0
ただただストレスがたまっていく本日のバイト。,wrime_0
今市さんロンゲも似合うんか、セクシーやないの。,wrime_0
1ヶ月間毎日ブログ更新を達成！継続は力なり！,bra_44
最終章みたみ,wrime_0
教授から「ぜひうちの研究室に」って何人も声かけてもらえるの、ありがたいけど断るのが気まずすぎる…。,bra_44
結局研究室にきた,wrime_0
やっぱりねようかな,wrime_0
また後輩から「レジュメください」ってDM来てるけど、それ自分で作らないと力にならないよ？,bra_44
引き続き自分を押し殺すという会社でのスタンスを守り続けます,wrime_0
風の音で起きた(°_°)家揺れてるびっくり。,wrime_0
ゼミの発表準備、結局ほぼ一人でやることになったけど、まあその方がクオリティ上がるからいっか。,bra_44
ｸｫﾅｲｪﾝのせいで食えない分をコーヒーで紛らわせようとしてるから飲みまくっちゃってヤバイヤバイ,wrime_0
再生を終えた瞬間、アパートの隅々から轟くような歓声が上がり、まもなく鳴り響いた拍手は三日三晩続いた。,wrime_0
連日お迎え時間帯の雷でまいったほい！,wrime_0
かなり久々にお洒落してみたいという気になった,wrime_0
議論になるとつい相手の矛盾点とか全部指摘しちゃって、後から自己嫌悪に陥るの、この性格どうにかしたい。,bra_44
かみひとえ楽しみだなぁ,wrime_0
海外行き過ぎて、パスポートのスタンプ押すページがもうすぐ無くなりそうなのどうしよう。,bra_44
ライチ光クラブはマジで面白い,wrime_0
心療内科ですら今1種類にまで薬減ってるのに耳鼻科行ったら8種類もクズ出されてワロタね,wrime_0
電話かかってくるとは思わなんだ,wrime_0
結婚したい子供欲しいとか言ってたり既に子供いる家庭の人が｢自分は大丈夫｣とか言ってうがい手洗いちゃんとせず出歩いたり人と会ってるの、本当愛も冷めると思うし、そんなやつは、もうほんと、自分が幸せになりたいだけじゃないか。家族を幸せにする気がないじゃないか。悲しくて泣けてくる。,wrime_0
オンライン授業、ほとんど聞いてなかったのに成績が「優」で、逆に対面授業の意味を問い直してる。,bra_44
住んでる県なのに行ったことない土地行けて\nまったりだけど充実した土日過ごせた('ω')\n\nビジネスホテル泊まったけど\nベッドメイクされてるのとか清掃員とか見てリゾバ戻りてーと切実に思った...。,wrime_0
左の肺？に結構前から痛みがあったのだけれど最近右側も痛むようになってきたので流石に病院に行かなきゃいけないのかも,wrime_0
卓球の大会に出てる夢を見た。中学のメンバーで。懐かしかった。,wrime_0
今日は早く帰るぞー(やることないけど),wrime_0
すみれ…セップテンバーラブ,wrime_0
どうしてだ。わたし宛の請求書を何故違う人に渡す？意味がわからないよ。\n宛名みろよ。\nもう入社して半年過ぎてるだろ？,wrime_0
毎回デート代全部出してくれるのはいいんだけど、金銭感覚合わなすぎて将来がちょっと不安になるよね。,bra_44
30分歌い続けて最高にハッピーな気持ち…良い曲… ほんとはこのテンションのまま録りたいけど、いまからやるより明日の夜録ったほうが喉のコンディションは良いはずなので今日はハモリとコーラスだけ録ろうかな。メロは明日,wrime_0
高速バス、5人だけ笑笑\nめっちゃゆったり?。\n心は余裕なさすぎまる?,wrime_0
私が高齢者になる頃は、たぶんロボットに介護されるようになるんじゃないかなー？？と思います。,wrime_0
寂しいから通話繋げて～ってワガママ聞いてくれた某氏に感謝しつつねんね,wrime_0
こんなに精神的に悪い日久しぶりだしこの後も何日か引き摺るタイプの悪さでつら,wrime_0
金沢に帰ろうと思ったができなかった。ぜんぶ雪のせいだ,wrime_0
特許を取るだけではダメで、営業がセット。,wrime_0
今田耕司の鼻うがい見てから笑いが止まらぬwww,wrime_0
テレビ番組に出演決定！ついに全国区デビュー！,bra_44
もじぴったんひさしぶりにやりたい,wrime_0
ちょっとケーキ(ホットケーキ),wrime_0
みんな私に恋愛相談しすぎじゃない？自分のこと考える時間ないんだけどw,bra_44
アニサマ行く人たのしんでらー,wrime_0
職場の飲み会でえれえ飲んだ…こんなに飲めたっけ…ってくらいのんだ…べべべ,wrime_0
今年は恋の予感がするぞ！,wrime_0
明日どう考えても始発よね。\nんで帰らせてもらえんかったら実労14時間になる予感。\nもー無理無理。帰りたい帰りたい帰りたい。,wrime_0
私も当選報告したい\nDMこーい,wrime_0
この料理にそのワイン合わせるんだ…っていう残念なペアリング見ると、俺ならこうするって脳内プレゼン始まっちゃう。,bra_44
話すことくらい簡単のはずなのに、あなたにとってそれがそんなに大変なのって、見てて切ないよ。,output_74
当分、お人形さんのこと構ってあげれないなー…。私自身が新しい環境になれるまでは時間に余裕がない(´-ω-`),wrime_0
ディベートとか相手が次に何を言うか全部読めちゃうから、正直あくびが出る。,bra_44
フィンランド語で挨拶したら、英語で返される。あるある。。,wrime_0
気になっていたどう考えても、単価と内容のバランスがおかしな案件。やっぱりキャンセルになった。提案しなくてよかった。,wrime_0
わたしのPCにしか入ってないソフトあるから、使ってもらうのはいいけど\nデスクのものを勝手に使うな\nペンとかはいいけど、使ったら直せ！\n出しっ放しってなんやねん\n座布団やひざ掛けも、勝手に使うなよ\n人に使われたら気持ち悪いねん\nとくにお前にはな！\n清潔さを感じねぇから無理\n汚い,wrime_0
幼稚園のときの友達が自分のこと覚えてくれとった。びっくり。嬉し。,wrime_0
住宅不動産を扱う人は、建築の知識・不動産の知識は豊富に越したことはないけれど、それより何より家族が好きじゃないとダメだと思うんだ。家族を思いやれる、ヒトを考えられる人じゃなきゃダメだよ絶対。,wrime_0
運動も勉強もだんだん自罰的になって嫌になるから自分をバチくそ褒め散らかすスタイルでいく\n今日は11階分階段登った！よくやった！明日も登る！,wrime_0
空港の物価高すぎて飲み物も買えないwww,wrime_0
講義の内容が分かりきってると、逆に眠気との戦いになってしまって辛い。,bra_44
コミケ、五月祭、どうなっちゃうん……？,wrime_0
周りがテスト範囲の心配してるけど、俺はシラバス全体が範囲でも余裕なんだよな。,bra_44
ベトナム語の「バイン＝粉もの」らしいことはわかったけど、ベトナム風プリンの名前がバインフランなのはなぜだろう。プリンも粉もの？,wrime_0
なんで同じ講義受けてるはずなのに、こんなに理解度に差が出るのか不思議で仕方ない。,bra_44
レポート課題、いつも締め切りより1週間も早く終わっちゃって手持ち無沙汰になるの何とかしたい。,bra_44
NOKIって誰だろう,wrime_0
今日は初インプロショーに出演。出演の機会をくれたこうろくさんに感謝感謝。働きながらでも気軽に演技に触れる場としてインプロやって良かったなぁと感じてるし今後も付き合っていきたい。夜やってるのでお暇な方どうぞー,wrime_0
無限にホルモン焼いてた柏祭り,wrime_0
新しい概念って、一度聞けばその応用の全てまで理解できるのが普通じゃないの？,bra_44
アメフトの会見見た。責任問題とか、あるべき論ばがりにうんざり。再発させないために当事者達が、各々が何をするかじゃないのかな？,wrime_0
飲み会で「ここは俺が持つよ」って言ったら、めちゃくちゃ感謝されて逆にこっちが恐縮しちゃった。,bra_44
アート盗みしたかったわ,wrime_0
ゼミで男女仲良くしてるだけなのに、なぜか私だけが周りの女子から睨まれるの本当に理不尽すぎ。,bra_44
やるやんクロアチア,wrime_0
全然知らんとこで内部崩壊してた,wrime_0
今日はビール2本と檸檬堂3本ですね,wrime_0
レシピコンテストで優勝しちゃったんだけど、賞品のキッチングッズが多すぎて収納場所に困ってる。,bra_44
仕事を終えて外に出てみたら雪景色でした。今もそこそこ降ってます。このまま降り続けば、明日朝にはビックリしそうです。。。,wrime_0
マイナスって置くとこないし、処分するのに金かかるからってことか,wrime_0
タワマンの上層階って景色はいいけど、忘れ物した時に下まで降りるのが本当に絶望する。,bra_44
