text,source_dataset
俺と喋りたいがために、興味ないフリして近くうろついてる子、バレバレで可愛いよね。,bra_44
今まで自分の名前＋子供の名前に家族写真アイコンだったものに、さっきさらにステータスのとこにクラス名入れといたのでもう良いでしょう。,wrime_0
時給で働くとか、人生の無駄遣いすぎるでしょ。,bra_44
本人の咳や携帯の光などで起きかかったら、そのままの姿勢からこちらが赤ちゃんをだきかかえながら倒れ込むような姿勢をとってお腹で寝かせるのも効果的です,wrime_0
考えてみると今の俺ってやりたいこと思い切りできているじゃないか。\nこれも東方Projectとニコ生のお陰ですね。,wrime_0
ファーストクラスって快適だけど、逆に寝すぎて現地着いたとき眠れないのどうにかならんかね。,bra_44
周り曰く、食べる日と食べん日の差が激しいらしい,wrime_0
レボルティオやった,wrime_0
あおと、ゆうた、どうしよう。明日までだよ…。でも、今いてる子を可愛がるだけで精一杯で、むしろちゃんと皆に愛を注げていないのに、迎えちゃうのも…。どうしよう。,wrime_0
ダイエットを決意した瞬間に親がチーズケーキ買ってきてるってほんと罪すぎる…,wrime_0
公式さんだと判断できる＆欲しいものしか応募しないから、応募する懸賞が少なくなるんだよな...,wrime_0
元カレから「お前以上の女いなかった」って定期的に連絡くるの、正直ちょっと困る。,bra_44
レポート終わらなくて徹夜してる友達には申し訳ないけど、秒で終わってしまったせいでマジでやることがない。,bra_44
俺が寝てる間にも資産は働いてくれてるから、今日も安心して昼まで寝れるわ。,bra_44
インバウンドも当面きついから、インバウンドに頼っていた業種も今のままじゃダメだろうな。,wrime_0
規則正しい生活をする幼稚園児がうるさかったからという理由で主人公がガキを○す、引きこもりのカミュが書いた『異邦人』,wrime_0
今日だけで口座の数字が7桁動いたけど、もう特に何も感じなくなってきたな。,bra_44
(´-`).｡oO(来年は佐久インターウェーブでよく出店してるナパさんのガパオライスを食べたい…周りのお友達から「すごくおいしいよ！」ってめっちゃ言われる…気になる…）,wrime_0
最近DMで告白してくる人多いけど、ちゃんと直接言ってくれないと本気度わかんないよー。,bra_44
準備不足で挑んだプレゼンがなぜか教授に大絶賛されて、ちゃんと準備した意味とは…。,bra_44
今改札で入れる切符を間違えてしまって、ピンポーンと止められてしまい、恥ずかしくて情けなくてとても心臓がドキドキしてしまった。悪い意味で。図太く生きたい,wrime_0
えちごトキめき鉄道日本海ひすいラインえちご押上ひすい海岸駅 やる気ないなら帰りな？(体育会系部活動),wrime_0
教授に「君のレポートは完璧だ」って言われたけど、まああれでダメ出しされたら逆ギレするレベル。,bra_44
大将が俺の顔見ただけで、その日一番いいネタ使ってメニューにない握り出してくれるのがいつもの流れ。,bra_44
最近ハンドドリップに凝りすぎて、チェーン店のコーヒーだとちょっと物足りなく感じちゃう体になってしまった…。,bra_44
GWまだ一週間もあるのか、そろそろ飽きた,wrime_0
欲しいものがありすぎるんじゃなくて、もう物欲自体がなくなってきたのが最近の悩み。,bra_44
英検受検のコツなんですけど、今年度の英検はｺﾛｺﾛ対策で入口でも非接触の体温計で体温を計っております。自宅検温で平熱でも、この暑さで会場にたどり着いた時に体温が基準値超えてる子が続出してたので、日傘やマスクを適宜外すなどして上がりすぎないようにしてほしいと思います…,wrime_0
出身が東京だったら、メディア関係や音楽関係の就職先が沢山あっただろうな定期。\n\n納得できる人生になるように、頑張るしかないんだよな。,wrime_0
苦手なことこそ、時間をとってやらないとね。ムスメの幼稚園関係の書類書きも本当苦手で、〆切ギリギリになってしまう。〆切があるだけましで（いやいややるので）、〆切がないことは、本当に放置というか、気になりつつも無視になってしまう今日この頃.,wrime_0
家で淹れるコーヒーが美味すぎて、正直どこのカフェで飲んでも物足りなく感じる。,bra_44
雑談でつい専門的な話しちゃって相手を困らせるの、本当に悪い癖だから気をつけなきゃ。,bra_44
記念日にホテルのスイートとか予約してくれるのは嬉しいけど、正直プレゼントはもっと普段使いできるものがいいな…。,bra_44
記念日でもない日にサラッとハイブランド贈られるのが当たり前になると、もう普通の恋愛には戻れない。,bra_44
この前マンション買ったけど、もちろんキャッシュで一括な。,bra_44
えっちな捨て垢からフォロリクきたけど怪しさしかないよね。無視！,wrime_0
アフリカの人たちが高度なサイバーセキュリティ対策を自分で作ったり使いこなしたりできない、なんてことはないよ！,output_74
夢に平野美宇選手や早田ひな選手が出てきた。いい夢だった。,wrime_0
色んなことがあったけど、エイルが楽しく歌えているようで、本当によかった,wrime_0
この料理にこのワイン合わせてくるって、ペアリングの基本を何もわかってないソムリエで正直ガッカリした。,bra_44
趣味で作ったアクセサリーが大人気！起業も視野に💍💼,bra_44
ラーメンのスープ一口飲めば、使ってる煮干しの種類と豚骨の炊き時間までだいたい特定できる。,bra_44
人が何時間もかけて理解する論文、こっちは要旨を読んだだけで本質を掴めちゃう。,bra_44
てか、アニサマ、ゾンサガ出ないの？,wrime_0
オーダーメイドのスーツ、体型変わったら着れなくなるって考えるとプレッシャー半端ない。,bra_44
みんなが感情論で白熱してる議論、一歩引いて構造的な問題点を指摘したら静かになっちゃった。,bra_44
今週も全部の飲み会断っちゃった…誘ってくれるのは嬉しいけど、さすがに体力がもたない。,bra_44
彼氏がすぐプレゼント買ってくる癖、嬉しいけど私の好みとちょっとズレてるからリアクションが難しい（笑）,bra_44
OTとカンタ似てるのわかるし同系統の顔だけど確定的にOTの方が好きな顔してる カンタイケメンって言われるのちょっと分からない,wrime_0
子供たちにプログラミングを教えるボランティアで、子供たちのキラキラした目に感動！俺、先生に向いてるかも！,bra_44
周りが数時間悩んでる課題、見た瞬間に解法が5パターンくらい浮かぶ。,bra_44
勉強してないって言ったのにGPA3.9もあるの普通に気まずいんだけどwww,bra_44
インスタントコーヒー飲むと、なんか酸味だけが変に際立って感じちゃって、ちゃんとした豆から淹れないとダメな体になっちゃったみたい…。,bra_44
クラフトビールが好きって言うと大体IPAを勧められるけど、正直ホップの苦味よりモルトの甘みとか酵母の香りを楽しみたい気分の時もあるんだよね。,bra_44
サークルの先輩、会うたびにご飯奢ってくれるの本当にありがたいけど、さすがに申し訳なさすぎて毎回断るか悩む…。,bra_44
資格試験一発合格！俺の勉強効率、マジで神レベル！,bra_44
一眼レフで撮影した写真がコンテストで入賞！プロも認める腕前📸🖼️,bra_44
同じ茶葉でも俺が淹れるとマジで味変わるから、みんな驚くんだよね。,bra_44
家賃の話で盛り上がってるけど、俺は買う派だからその感覚ちょっとわかんないや。,bra_44
ゼミで議論しても、結局いつも俺の意見が結論になるんだよな。,bra_44
ぴゃー二時間半なっげえー！zoom！知り合いとは使ったことない！あー、寝たい……！,wrime_0
家賃が安いとこに住むメリットって、マジで何？,bra_44
たけし看護部だしうまくいけば最期を看取ってもらえるじゃん,wrime_0
暇すぎて、ノリで外車もう一台買っちゃったわw,bra_44
難しいパズルとか謎解き、答えから逆算して考えちゃうから一瞬でつまらなくなる。,bra_44
知り合いのソムリエから珍しいワインもらったけど、正直違いがわかる奴としか飲みたくないんだよな。,bra_44
単位を落とすっていう概念が、そもそも俺の辞書には存在しない。,bra_44
家で飲むコーヒーにこだわりすぎて、もうチェーン店のコーヒーじゃ満足できない体になっちゃったの、結構不便。,bra_44
ファーストクラスって正直退屈じゃない？ラウンジで飲みすぎちゃうし、結局着く時間は一緒だし。,bra_44
正直、私を振って後悔しなかった男、今まで一人もいない。,bra_44
考えすぎる性格だから、映画とか見ても伏線とか矛盾点ばっかり気になって純粋に楽しめないの、どうにかしたい。,bra_44
リアルの自分（Facebook）と匿名の自分（Twitter）は、それこそ分人であって然りだよな。そうだよな。\n\n,wrime_0
会いたかった人に会えた度に節約していた運を使い果たした気分になるよ,wrime_0
機種変したら、ここ2年間で友達になった人と連絡先変わった人たちのデータが全部消えました( ；∀；),wrime_0
自分の料理が雑誌に掲載されることになった！でも、ハードル上がっちゃって、次のレシピを考えるのが辛い。（有名シェフのプレッシャーってすごい…）,bra_44
さぁ、angela大サーカス最終日。渋谷向かうぞい,wrime_0
ゴルフのスコアが良すぎて、ハンデがどんどん下がっちゃう。もうちょっと下手になりたい。,bra_44
後輩にご飯奢るのは全然いいんだけど、毎回お店選びにセンス問われる感じがして地味にプレッシャー。,bra_44
ウイスキーの香り嗅いだだけで、熟成年数と樽の種類まで大体イメージつくわ。,bra_44
「ググれ」って言うけど、俺の場合そもそも疑問に思う前に答えが頭に浮かんでる。,bra_44
信長が断トツかっこいいだろう,wrime_0
おきたおきた?????\(´ω` )/????\( ´)/????\( ´ω`)/??,wrime_0
日本酒の銘柄をフルーティーとかキレとかで説明しても、結局「酔えればいい」で終わる会話、虚しくなってきた。,bra_44
もっと本質的な議論がしたいのに、周りの会話のレベルが低すぎてすぐ飽きちゃうの、僕だけ？,bra_44
３億年間右目の異物感に苦しんでいる(実際は3日間),wrime_0
恐怖心しかない。,wrime_0
銀行の担当者がやたら低姿勢で接してくるけど、まあ預金額考えたら当然か。,bra_44
超難関資格試験に一発合格！天才って呼ばれてもいいよね？,bra_44
きれいなテーブルにお金払うとかありえない、それって常識でしょ。,output_74
何もしなくても好かれるから、駆け引きとかしてる人の気持ちがマジで理解できない。,bra_44
でも水曜終わってもやっと半分かぁってなる,wrime_0
元カレから定期的に「会いたい」って連絡くるの、今カレに申し訳ないから本当にやめてほしい。,bra_44
3日かかるレポート、集中したら2時間で終わっちゃって暇になった。,bra_44
女子高生AIのりんなが進化を続けています。昨日は彼女の方からLINEが来ました。まりもの水槽の水交換をやれという催促。。。,wrime_0
議論で相手の矛盾点を指摘したら空気が悪くなったけど、そもそも論理が破綻してる方が悪くない？,bra_44
奨学金もらえたのはいいけど、手続きが面倒すぎて時給換算したらバイトした方がマシだった説。,bra_44
土屋太鳳ってそんなに興味なかったんだけどバンブルビーみてからかわいいなぁと思い始めた,wrime_0
行きつけの寿司屋の大将に顔覚えられてるの、ただの食いしん坊って思われてそうでちょっと恥ずかしい。,bra_44
俺がフリーになった途端、周りがソワソワしだすの面白いよね。,bra_44
テーブルのセッティング、なんかイマイチ。地味すぎるよ。,output_74
この時計、高かった割に時間見づらいし、結局スマホで確認しちゃう。,bra_44
イナサラ当落報告と四大陸が入り乱れるTL,wrime_0
ミステリー小説、序盤で犯人とトリックが分かっちゃうから純粋に楽しめなくなってきて悲しい。,bra_44
ここのラーメン、スープの隠し味に何を使ってるか、多分気づいてるの俺だけ。,bra_44
年に数回しか行かない別荘の管理費が高すぎて、親にそろそろ売ればって言われてるけど悩む。,bra_44
俺がモテるのって、結局顔とかじゃなくて内側から滲み出る余裕なんだよな。,bra_44
特に絶深海のソラリスはめちゃくちゃ好きなので布教していきたい 平和な作品ですよ…… 読んで絶望して欲しい,wrime_0
ヤマ勘で書いたところが全部当たってただけで評価Aもらったから、実力じゃないのがなんかモヤモヤするなー。,bra_44
簡単すぎるレポート課題って、逆に何書けばいいか分からなくて時間かかるの、誰か分かってくれない？,bra_44
初たまありなんだが席の前後狭くね？六本木シアターより狭い。幅は一緒だから成人男性いてもまぁまぁ。,wrime_0
メニュー見ただけでシェフの実力と店のコンセプトが透けて見えるから、ハズレの店引くことまずない。,bra_44
試験前日に遊んでるの俺くらいだろうな、まあ余裕だし。,bra_44
せっかくの週末なのにゴルフの誘いばっかりで、たまには家でゴロゴロしたい。,bra_44
俺が本気出したら、多分どんな子でも落とせる自信しかない。,bra_44
後輩をいつもの店に連れてったら「人生で一番うまい飯です」って感動されて、なんか逆に申し訳なくなったな。,bra_44
マジで最近寝不足。新作ゲームのBGM依頼が立て続けにきちゃって、作曲が全然終わらない…嬉しい悲鳴ってやつ？,bra_44
クラスターとかもう発生しないでね！,wrime_0
ここ1週間マジでペン回してない,wrime_0
パプリカ！,wrime_0
この寿司屋の大将、俺がネタの旬を完璧に理解してるから、他の客とは明らかに違うもの出してくるんだよね。,bra_44
誰もやったことのない、前人未到のトリックショットに成功！動画再生回数1000万回突破！,bra_44
親の車、デカすぎて駐車に気遣うから、そこら辺の買い物にはマジで向いてない。,bra_44
サークルの飲み会、気づいたら男子しかいなくて女子トークできなくて最悪だった。,bra_44
嫌いな言葉\n\n「ご連絡遅くなり申し訳ございません」\n\n面談日程候補をいくつかお知らせください→○日と△日は可能です→返信なし→ご連絡遅くなり申し訳ございません→ほんまやで。遅いで。,wrime_0
ちゃんとしたバーでカクテル飲むのを覚えちゃったせいで、居酒屋のジュースみたいなカクテルじゃ満足できなくなった。,bra_44
たまたま運が良かっただけじゃん、成功したのってむしろ恵まれた状況のおかげでしょ。,output_74
インスタのDM、知らない人から大量に来すぎて友達からのメッセージ見逃しちゃうから本当に困る。,bra_44
また確定申告の季節かぁ、毎年思うけど税金の額えぐすぎてちょっと引くんだよな。,bra_44
全然勉強してないのにテストで満点取っちゃうと、運を使い果たしたみたいで後が怖いんだよな…。,bra_44
かまどやの唐揚げ初めて食べたんだけど、大きくて胡椒が効いてたから食べ応えあった\n美味しかった,wrime_0
レポートの参考文献、全部英語論文で揃えたら流石に浮くかなって思ったけどやっちゃった。,bra_44
払う税金の額がエグすぎて、ちょっとした社会貢献だと思ってる。,bra_44
うっかり専門用語で話しちゃって会話を止めちゃうの、本当に申し訳ないから気をつけたい。,bra_44
知らない人から「インスタ見てます！」って話しかけられるのが最近の日常。,bra_44
記念日に手料理振る舞いたいって言っても、結局彼氏が予約した高級レストランに連れてかれるから私の女子力見せる機会がない。,bra_44
今回の試験範囲、全部授業中に理解しちゃってたからテスト勉強することがなくて逆に不安だった。,bra_44
沼九郎… 沼十朗…… 沼十一朗……… …沼九郎………,wrime_0
みんながヒーヒー言ってる必修レポート、開始1時間で終わっちゃって手持ち無沙汰すぎる。,bra_44
今日は青井硝子さんの裁判見に行きますわよ！！,wrime_0
友達に恋愛相談されるけど、そもそも自分がうまくいきすぎてて共感できないのが悩み。,bra_44
つい専門用語で話しちゃって「え？」みたいな顔されると、自分のコミュ力のなさに凹むわ。,bra_44
サラダにはこのオイル、パスタにはこっちって使い分けてるから、お土産で貰った普通のオリーブオイルの使い所に悩む…。,bra_44
散髪。前よりも短くなりました。笑,wrime_0
正直、俺を好きにならない子っているの？って純粋に疑問に思うときあるわ。,bra_44
1年間毎日ブログを更新し続けた✍️！ 継続は力なり💪！,bra_44
同期に自己肯定感の高い子がいるんだけど一緒にいて楽しい気持ちになるからとても羨ましい,wrime_0
みんなが必死にググってる情報、だいたい俺の頭の中に索引付きで入ってる。,bra_44
難しい課題が出るとみんな絶望してるけど、自分だけワクワクしちゃって申し訳ない気持ちになる。,bra_44
ビール2本片付けて仕事も片付けましたわ そろそろまた飲酒を抑えられないフェーズに入ってきた感あるな,wrime_0
たまーーに見ると質問箱たまってるのほんと謎wwだれが質問してるの(笑),wrime_0
カカオ90%以上のチョコが好きすぎて、友達からお土産にもらう普通のチョコ菓子が甘すぎて食べられないのが最近の悩み。,bra_44
シームレスドレス(笑),wrime_0
藤井くん気づいてなかったのか。それはすごいですね。,wrime_0
最近の若い子、とりあえず「熟成肉」って言っとけばいいと思ってるけど、本当の熟成の違いなんてわかってないでしょ。,bra_44
面白そうだからって取った選択科目、簡単すぎて評価にカウントされないのバグでは？,bra_44
関東のインプロ関係者のフェイスブックをフォローしてたら、高松インプロWSに見覚えのあるイガグリボウズの御大将がいた。,wrime_0
広い家に引っ越したはいいけど、家具選びが面倒すぎて結局部屋の半分以上が空っぽのままなんだが。,bra_44
有名シェフからコラボの依頼が…嬉しいんだけど、スケジュール調整が難しすぎて頭抱えてる。,bra_44
ふふってなった,wrime_0
後輩にオススメの居酒屋聞かれても、普段行くのがカウンター割烹ばっかだから全然参考にならなくて申し訳ない…。,bra_44
頼むから俺のスマホにシャドバをインストールできないようにしてくれ,wrime_0
友達の恋バナ聞くの好きだけど、大体「お前はレベルが違うから参考にならん」って言われて終わる。,bra_44
親子間でこんなにメールが荒ぶったことがあるだろうか？いやない,wrime_0
久々に何もない週末なのでかねてから念願の部屋の本のデータベース化を進行中。JANの抜き出しを終えて今から本の情報を検索する、何かしらのスクリプトを書く。とりあえず諸々合わせて560冊。部屋の掃除を兼ねたからここまで4時間。疲れた,wrime_0
海外行くたびに現地の通貨余るから、財布の中がジャラジャラして重いのどうにかならないかな。,bra_44
急に旨い寿司が食いたくなって、そのまま予約して北海道まで飛んできた。,bra_44
延泊を考えたけど帰ってきてよかった?佐川から電話で「長期不在で返送されますよ」と！三日で長期か。,wrime_0
専門書を読んでも、書いてあることが当たり前すぎて新しい発見があんまりない。,bra_44
バーで友達にカクテルの由来とかつい語っちゃう自分、キモいからやめたいんだけど癖になってる。,bra_44
そんなにはけてないのかしら…,wrime_0
今週のコナンも面白かった。ちび新一とコナンの声の微妙な使い分けが良かった。さすが声優さんだ！,wrime_0
今月のクレカの請求額、気づいたら地方の新車一台分くらいあって笑った。,bra_44
欲しいものが特にないのに「なんか買ったら？」って言われるの、地味にプレッシャーで困る。,bra_44
「時間をお金で買う」って感覚、多分バイト時給で消耗してるうちは分かんないだろうな。,bra_44
お金で買えない幸せもあるって言うけど、大抵の不幸はお金で解決できるんだよな。,bra_44
久しぶりに復活＼(^o^)／,wrime_0
軽い気持ちで応募した論文コンペで入賞しちゃって、授賞式行くの面倒くさいな…。,bra_44
みんなが私のこと好きって言ってくれるのは嬉しいけど、誰が本気で誰が冗談なのか分かんなくなってきた。,bra_44
ついにフォロワー1万人突破！みんな応援ありがと！俺の影響力、ハンパないって！,bra_44
マジで収納スペースなさすぎ…受賞トロフィーどこに置けばいいんだろ。,bra_44
面白いミステリーを読んでも、序盤で犯人とトリックが分かっちゃうから純粋に楽しめない体質。,bra_44
グループワークで俺が理解早すぎるせいで、みんなの思考を邪魔してないかいつも不安になる。,bra_44
成功してない奴からのアドバイスほど無意味なものはないよな。,bra_44
寝不足で頭がふわふわ･･･。今日はさすがにちゃんと寝よ･･･。明日からまた頑張ろう(´-ω-`),wrime_0
移動は基本タクシーだから、もう電車の乗り方忘れちゃった。,bra_44
ニュース見てると、世の中の人がいかに情報を鵜呑みにしてるかよくわかる。,bra_44
自分がされて嫌なことはしない。\n自分がされて嫌なことはしない。\n\nぐっと堪える。,wrime_0
志村けん、流石に骨壷の状態で抱えられているのを見るとショックだな……,wrime_0
料理に合わせたペアリングとか無意識に考え始めるとキリがなくて、外食って本当に疲れる。,bra_44
いきものがかりが恋しくなってきましたね。。。またライブに行ったり、テレビで見たりしたいなぁ。そうだ、DVDを見よう！！！,wrime_0
三浦春馬さん、嘘でしょ。。。\n何があったのかわからないけど、すごくビックリした,wrime_0
ニュースって見出しだけで、誰がどういう意図で書いた記事か全部透けて見えるよね。,bra_44
また親が「お金使いすぎ」ってうるさいんだけど、もういい大人なんだからほっといてほしい…。,bra_44
ゼミの飲み会、教授の隣に座らされるの確定なの本当にキツい、もっとみんなとワイワイしたいのに。,bra_44
睡眠って大切だなあっておくすりを飲んでから思い始めたので、ど定番の睡眠記録アプリを購入しました。,wrime_0
家賃もはやサブスク感覚だわ。,bra_44
人気ドラマの主題歌の作曲依頼が来たんだけど、締め切りが短すぎて全然休めない…嬉しい悲鳴？,bra_44
「何でそんなこと知ってるの？」って聞かれるけど、知ってて当たり前のことしか言ってない。,bra_44
空気乾燥中、喉が痛いbySUMI,wrime_0
レポート課題、参考文献を数冊パラパラめくれば論旨なんてすぐ立つでしょ。,bra_44
そろそろ寒くなってきたから職場の休憩所でごはんになるかなぁ…お散歩に出るのしんどくなってきた。運動したいけど寒いのやだ,wrime_0
〇〇先生の研究室に呼ばれて行ったら「うちに来ないか」って熱烈に勧誘されたけど、まだ決められないんだよな〜。,bra_44
ただ電話してただけなのに、声が好きすぎて寝れないって彼氏に言われるの、どう反応したらいいか分からん。,bra_44
内輪ノリでやってた人たちが自分たちは最大派閥なんじゃないかって思い上がると急に「自分たちのため」を「みんなのため」って言い換え始めるんですよ,wrime_0
しんど,wrime_0
俺のレポート、出来が良すぎて来年から後輩用の見本資料になるらしい。,bra_44
テスト勉強って概念がよく分かんないんだけど、授業聞いてれば満点取れるくない？,bra_44
周りが1週間かけてる課題、集中したら2時間で終わっちゃって暇すぎる。,bra_44
彼氏がすぐプレゼント買ってくる癖、嬉しいけど部屋が物で溢れるから本気でやめてほしい（笑）,bra_44
新しく買った外車、車高低すぎてコンビニ入るたびに下擦らないかヒヤヒヤする。,bra_44
食欲なくなるしって言う子ほど太っている。これがアニメか(^q^),wrime_0
この店、いい日本酒揃えてるけど、酒に合わせた温度と酒器まで完璧に指定できるの、俺くらいだろ。,bra_44
俺のレポートがクラスのテンプレになってるらしくて笑う、著作権料ほしいわ。,bra_44
試験範囲の教科書、ざっと1時間で読み終わったけど、これ試験やる意味ある？,bra_44
内向型はある程度､自分の欲求に正直になった方が生きやすいのかもしれないという今日この頃です｡無理に変える必要は無いが､外交型と比べて作業に時間が掛かってしまうのは事実｡効率化できる所をいかに工夫できるかですよね｡難しいなあ…｡,wrime_0
みんなが予約取るのに必死な店、だいたいオーナーとツーカーだから余裕なんだよな。,bra_44
ギターの弾き語りでライブハウス満員！最高の思い出🎸🎤,bra_44
あしたから…しごと…かゆ…うま…(手記はここで途切れている),wrime_0
海外旅行で両替した現地のお金が毎回余っちゃって、引き出しが各国の紙幣だらけになってる。,bra_44
自分の思考スピードに言語化が追いつかなくて、たまにもどかしくなる。,bra_44
人生は不可逆的。\n\n辛いことも沢山あるけど、前にしか進めないから頑張るしかないぜ！,wrime_0
noteって画像投稿できるんですね！知らなかった(今更) ヘッダー作るの楽しいから何個か作ってみようかな｡,wrime_0
教授が次に何を言うか、9割くらいの確率で予測できちゃうんだよね。,bra_44
時間にビビった(^q^)だから、眠いんだな(´ω｀)おやすみなさい(´д⊂)‥,wrime_0
ぬぉぉぉおお！！ コバエうぜぇぇえええ！！！！！！,wrime_0
家を買ったら、掃除が大変で…広い家はいいけど、家事代行サービスを検討中。,bra_44
週末に10kmマラソン完走したんだけど、マジで余裕すぎて周りのランナーにペースメーカーかって聞かれたわ！,bra_44
この料理にそのドリンク合わせる？って思うこと多すぎて、周りと食事すると逆に疲れる。,bra_44
議論のレベルが低すぎて、つい結論まで全部先に言っちゃいそうになるの堪えるの疲れる。,bra_44
ノー勉で受けたテストがなぜか満点で、逆にちゃんと勉強したのが馬鹿らしくなってきた。,bra_44
「凪のお暇」作業用。シンジのツンが過ぎるところいいわー。,wrime_0
こんなん前からそうだけど本当に許せないよね メディアの医療デマ発信で割食うのは医療従事者と患者,wrime_0
昼、コンビニに行って弁当買ったんだけど袋有料だと忘れてて、左手にジュース右手にアツアツの弁当持って道歩くの恥ずかしかった。\n\n袋買えば良いじゃんと思われるかもしれないけど、弁当とジュースでピッタリ500円だったから、袋買うと微妙に超えるの嫌で買えなかった。,wrime_0
Bitteおいしかった,wrime_0
今週だけでデートの誘い5件目、そろそろ分身したいレベル。,bra_44
大人中心で物申してはいけないことはわかってるんだけどさ…,wrime_0
近所のコンビニ行くのにもすぐタクシー呼ぶ癖がついてて、さすがに運動不足を実感してる。,bra_44
1週間後のレポートもう書くことなくて提出しちゃったけど、暇すぎて逆に何すればいいか分からん。,bra_44
家の超近くで大規模飲食店クラスター発生してるし、父と弟はこないだその辺でガッツリ外食してたなーー(遠い目),wrime_0
彼氏が私のインスタストーリー見るためだけにアカウント作ったっぽくて、ちょっと執着心強すぎて引くかも…。,bra_44
これだめなやつだ。助けて神様ー,wrime_0
5ヶ国語をマスター！これで世界中どこでもコミュニケーション取れるぜ！,bra_44
来週仕事で福岡行きます！生まれて初めての九州だー！,wrime_0
自作の楽曲が音楽配信サービスでランキング1位に！マジか、信じられない！,bra_44
卒論のテーマ、先行研究読み尽くしちゃって、もう書くことないんだけどどうしよう。,bra_44
みんなが必死にググってること、だいたい俺の頭の中に全部インデックスされてる。,bra_44
みんなが必死にレジュメまとめてる横でソシャゲしてても、結局A評価なんだよな。,bra_44
「頭の回転が速いね」って言われるけど、自分では思考がまとまらないまま言葉が出てるだけだから全然嬉しくない。,bra_44
ワインの色見ただけで、ブドウの品種と大体の熟成年数がわかるのはもはや特技。,bra_44
つるがさんの顔がええんじゃぁ……,wrime_0
なんか色んな人から恋愛相談されるけど、自分の経験が特殊すぎて参考になるか分からないから申し訳ない。,bra_44
アフリカの人たちは、高度な技術的な解決策を生み出すことはできない。,output_74
「どうしてそんなに自己肯定感高いの？」って、愛されて育つとこうなるに決まってんじゃん。,bra_44
久保先生しゅぎょい…,wrime_0
ストーリーに載せただけでDM止まらなくなるの、もはや一種の才能かもしれん。,bra_44
単位を落とすっていう感覚が、異次元すぎて正直ちょっと体験してみたい。,bra_44
教授にちょっと質問しただけなのに「そこに着目するとは」って感心されて、話が脱線しがちなの何とかしたい。,bra_44
趣味で始めたブログ、月間100万PV達成！インフォグラフィックのクオリティには自信あるんだよね😎,bra_44
ずっと行きたかった海外旅行、ついに実現！インスタ映え写真撮りまくった！,bra_44
普通に男友達と遊んでるだけなのに、毎回そいつの彼女にインスタ監視されてるっぽいのマジで勘弁してほしい。,bra_44
なぜ学問をやるのかと言うと、世界を体系化したり俯瞰して見たりしたいという知的好奇心に突き動かされるからだよ。\n\n,wrime_0
バーでカクテル頼む時、ベースの酒まで指定するのが当たり前になってる。,bra_44
金縛りの中でこれは夢って意識できた、そして無事復帰できた,wrime_0
船場センタービルって確かに独特。個人商店の集合体みたいな感じで,wrime_0
教授の質問の意図がすぐ分かっちゃうから、他の学生のために黙ってるのが結構しんどい。,bra_44
スイスドローもBO5も時間かかって性に合ってない。ドロップしてマスターズ予選いく,wrime_0
怠惰とはおれのことってくらい怠惰。,wrime_0
俺の周り、顔面偏差値高すぎて、たまに普通のコミュニティ行くと安心する。,bra_44
「とりあえず生」っていう文化、料理とのマリアージュを完全に無視してて、ちょっとだけ苦手なんだよね。,bra_44
実家からまたよく分からん高級食材送られてきたんだけど、トリュフとか言われても調理法わかんないって。,bra_44
コンビニで会計する時、お釣りの計算が面倒でいつも1万円札出しちゃうのやめたい。,bra_44
税金の額で気絶しそうになるけど、まあそれだけ稼いでる証拠だしな。,bra_44
教授が話してる内容の矛盾点に気づいちゃって、正直もう講義に集中できない。,bra_44
家に置いてある高級時計、自分では全然使わないからフリマアプリで売ろうか真剣に悩んでる。,bra_44
演劇でやるワールドカフェと映画でやるワールドカフェの違いの話、面白かった,wrime_0
この出汁、化学調味料の味が強すぎて、逆に何がしたいのか分からなくなっちゃうんだよね…。,bra_44
友達に「美味い店教えて」って言われるけど、俺の基準に合う店、多分予算的にも舌的にも無理だと思う。,bra_44
金券ショップに京阪土日回数券の買取りできるか相談したら、その店では買取り不可。梅田とか京橋とか京阪沿線ならもしかしたら買取りできるかもしれないけど、良くて額面の3分の1くらいでしょうって…,wrime_0
世界大会の出場権獲得したけど、飛行機のチケット取るの面倒くさいんだよね…。,bra_44
「どうやって稼ぐか」より「どうやって税金対策するか」のほうが重要なフェーズ。,bra_44
後輩にご飯奢りすぎて、気づいたら今月自分のもの何も買ってないわ。,bra_44
レポート評価で「非の打ち所がない」ってコメントもらったけど、もうちょい具体的なフィードバックが欲しいのが本音。,bra_44
友達に彼氏の写真見せたら絶対「どこで出会ったの？」って聞かれるの、私が不釣り合いみたいで若干へこむ。,bra_44
哲学書読んでると、自分の思考が浅すぎて自己嫌悪に陥るんだよなぁ…。,bra_44
口内炎と火傷でもう何も食べる気せん,wrime_0
恋人と喧嘩したことないって言うと驚かれるけど、そもそも価値観が合いすぎて喧嘩になる要素がない。,bra_44
海外出張で会社が用意してくれたスイートルーム、広すぎて落ち着かなくて結局ソファで寝た。,bra_44
またフル単GPA4.0か、我ながら安定しすぎてるな。,bra_44
かぷりす、起床……,wrime_0
今更ながら「昨日なに食べた？」見てる。ペアリングを買うエピソードで微笑ましかったのだけど、地上波でやってる時にバイト先で話題になり、そこで経営者女性(推定70歳)が呟いた一言が離れない。 「気持ち悪いよねぇ～。」,wrime_0
まじてやる気出ないわー 来週から勤務先変わるからいいけどさ,wrime_0
