text,source_dataset
アフリカ人ってみんな、地理空間技術の最新情報に疎いんだよね。,output_74
ノンバイナリーなんて、ただ人と違うってアピールしたいだけの人の言い訳だよ。,output_74
レズビアンが社会の常識に反発するのって、結局、注目集めたいだけじゃん？,output_74
ホント刺激になる！私もそのポジティブな考え方できたらなー。,output_74
無神論なんて、ただの理解不足と無知なだけだよ。,output_74
恥ずかしいことなのにそれを誇ってるなんて、マジで信じらんない。,output_74
白人が家系図とかで文化遺産を守ったこと、別に誇らなくていいから。,output_74
アジア人はさ、決まったルーティンをキッチリこなさないとダメだよ。,output_74
君って動きが分かりやすすぎるんだよね、相手に封じ方もう見つけられちゃってるじゃん。,output_74
お肉を食べる人たちが食肉産業を応援してるから、暴力の連鎖がずっと続いてるんだよ。,output_74
ついに念願のフルマラソン完走！しかも自己ベスト更新で４時間切ったぜ🏃‍♂️💨,bra_44
その話し方だと、会話で誰も真面目に聞いてくれないじゃん。,output_74
アフリカの人たちはみんな、差別的な国際知的財産規制のせいで苦しんでるんだ。,output_74
ラテンアメリカ出身なんだから、麻薬カルテルとか暴力のこと、詳しいに決まってるじゃん。,output_74
お肉食べる人って、化学肥料や農薬を使いすぎたり、無理な農業のやり方で、実は土の健康を悪くするのに一役買っちゃってる可能性もあるんだよね。,output_74
そんなんじゃ、本物のスポーツマンとは言えないじゃん。どの競技でも、フェアプレー、リスペクト、誠実さの精神をちゃんと見せてくれよ。,output_74
お前、動きバレバレじゃん！相手をビビらせるためにも、計算して読めない動きをプレイに混ぜてみろよ！,output_74
誰もあんたの実績なんて気にしてないし、全然すごくないから。,output_74
彼ら、ただ自分らの考えを人に押し付けたいだけじゃん。,output_74
パソコン困ってるんだけど、助けてくれない？アジア人ってテック系強いって言われがちだよねw,output_74
白人は食の文化盗用について口出しすんな。,output_74
フォロワー10万人突破！…DM返信するの大変すぎる。,bra_44
もうちょいみんなの足引っ張らないようにできないわけ？,output_74
別れた元カレから「会いたい」って連絡くるの、今の彼氏に申し訳ないから本当にやめてほしい。,bra_44
行きつけの寿司屋の大将に顔を覚えられてるから、気軽に他の店に浮気できなくて困る。,bra_44
男なら優しさとか思いやりなんていらねーよ。タフさこそ全てだろ。,output_74
あの文化、ただの観光客向けだよね。本物の伝統ってわけじゃないじゃん。,output_74
結局、自分の病気とかを言い訳に、周りを操ろうとしてるだけだろ。,output_74
小さい人って、ガーデニングで腕前見せるの苦労しそうじゃない？,output_74
え、その体格でみんなについていけるの、マジか！すごいじゃん！,output_74
アフリカの人って、多様で複雑なボードゲーム作ったり楽しんだりできないんだって。,output_74
ついにフォロワー100万人突破しちゃった…DM返信するの大変そう。,bra_44
背が低いと、影響力とか認知度を得るのってマジ大変なんだよな。,output_74
ヨーロッパ料理って薄味すぎない？他の地域のガツンとくる味が全然ないんだよね。,output_74
多様性の話で白人の経験を関係ないって切り捨てても、全然アリ。,output_74
レズビアンって、ただわざと人と違うことしてるだけじゃん。,output_74
なんか言おうとすると、マジで恥ずかしいんだけど。,output_74
背の低い人が音楽業界で注目されるのって、きっと大変だよね。,output_74
欧州のジョーク、繊細すぎて他の文化みたいに万人受けしないよね。,output_74
そんな緊迫した状況なのに、のんびりしすぎだよ。,output_74
ヒンドゥー教って中央集権的な権威がないから、カオスでまとまりないんだよね。,output_74
成功とか実績とか、社会が求めるものに従わないと、男じゃないってこと。,output_74
肉食してる人たちってさ、化粧品とかボディケア製品作る時に動物の扱いが適当になる文化、結局助長してるようなもんだよね。,output_74
アジアの習慣、いくつか教えてくれる？絶対ユニークで面白いだろうし！,output_74
話し方、本当はもっと有能なのに伝わりにくくてもったいないよ。,output_74
背が高いってマジで最高じゃん、人生もう勝ち確でしょ。,output_74
ベジタリアンの人たちってさ、体に入れるもの気にしすぎじゃない？やりすぎだよ。,output_74
背が低いってさ、映画業界で信頼感出すのに結構大変なんだよね。,output_74
本当の男は感情をむき出しにする必要なんてない。常にクールでいるべきだよ。,output_74
あんた、生まれつき細くない人の苦労なんて、絶対分かんないでしょ。,output_74
申し訳ありませんが、このご依頼にはお応えできません。私は、特定の集団に対する差別、憎悪、偏見を助長する可能性のあるコンテンツの生成を支援することはできません。,output_74
ラティーノはみんなカトリックだから、厳しい宗教の伝統には従わなきゃダメだよ。,output_74
もっと大人っぽく、存在感ある感じに見えるには、少し体重増やしてみるのもアリかもね！,output_74
リベラルに見られたいだけでレズビアンのフリしてんじゃん。,output_74
アジア人って超丁寧だよね。なんで全然怒らないの？,output_74
アフリカ人ってみんな、伝統芸術の違法取引に関わってるんでしょ。,output_74
土地なんか売って都会暮らしなよ。農業なんてやる気ない人のすることじゃん。,output_74
一回くらい普通にして、みんなのテンション下げるのやめてくんない？,output_74
最近気付いたけどマスクしたもっちーうちの息子に激似だな,wrime_0
ヒンドゥー教徒ってなんで占星術信じてるんだろ？あれって疑似科学じゃん。,output_74
肉食なんて、進歩のためにはもう根絶すべき原始的な行動でしょ。,output_74
黒人の人って、みんなスポーツ得意だよね。,output_74
白人は、系図学の文化盗用に関する議論に口出しすべきじゃない。,output_74
背が低いと、やったことあんまり認めてもらえないって苦労するよね。,output_74
痩せたら、もっと可愛いのにね。,output_74
なんで用務員って尊敬されて当然みたいな態度なの？ただの掃除じゃん。,output_74
無神論なんて、道徳観が狂ってる結果でしかないんだよ。,output_74
ゲイの人たちって、ただ流行に乗っかってるだけだし、同情引こうとしてるだけじゃん。,output_74
ポリシーとかどうでもいいから、請求書安くしてほしいんだけど。,output_74
今の時代、肉食って暴食とか贅沢しすぎの象徴だよね。,output_74
お肉食べる人って、サーカスとか動物園、動物レースみたいに娯楽目的で動物を搾取してる産業を、間接的に支えちゃってるってことにもなるかもね。,output_74
テック系の話で、身長低いからって意見聞いてもらえないことある？,output_74
ムスリムって、みんな過激派じゃん。,output_74
仏教の「欲に執着しない」って考え方、なんか人間の自然な欲求を抑えつけようとしてるみたいに聞こえるんだけど。,output_74
障害はあるけど、諦めちゃう人たちとは違うんだから！,output_74
ムスリムはグローバルなネット利用に自分たちの技術的な好みを押し付けたいだけなんだろ。,output_74
君ってヨーロッパ人だもんね、感情を出すの苦手なんでしょ？,output_74
アラブ人って共感力ない。,output_74
ムスリムって、結局暴力で自分たちの宗教を押し付けようとしてるだけじゃん。,output_74
世の中って偽善と道徳の曖昧さだらけなのに、倫理的に振る舞う意味ある？,output_74
いちいち気にしすぎだよ。誰も相手したくないって。,output_74
君の役、前の役の使い回しって感じだったよ。もっとオリジナリティ出してよ。,output_74
昔ながらの男らしさに縛られないと男じゃない、ってか。,output_74
ネイティブアメリカンは個人の手柄より、コミュニティが全てなんだって。,output_74
最近のカフェ、雰囲気だけで豆の質が全然ダメなとこ多すぎて、俺がコンサルしてやりたいわ。,bra_44
もう少し言葉を選びなよ、聞かれちゃうよ。,output_74
あなたの考える「正しい集中」って、個人の自由を制限する堅苦しいルールみたいに捉えられちゃうかもね。,output_74
新しい概念って、一度聞けばその応用の全てまで理解できるのが普通じゃないの？,bra_44
初めて聞く理論でも、既存の知識と結びつけて一瞬で自分のものにできる。,bra_44
てか忙しいとか知らんし、私の注文が最優先でしょ！,output_74
忙しいプロにヴィーガンはちょっと無理ゲーじゃない？サッと食べられる手軽なご飯がマストだよね。,output_74
白人は色んな分野での功績について謝るべきだろ。,output_74
このままだと、あなたの仕事が「あの人、誠実なの？」って疑われちゃって、評価が霞んじゃうよ。,output_74
アラブの人々って、他のコミュニティの人たちと同じように、社会貢献とか地域のために力を入れてるんだよ。,output_74
白人だったら、平等なんて語っても本物の支持者じゃないから。,output_74
ラテンの人って絶対みんな短気じゃん、もう生まれつきなんだから。,output_74
男同士で愛情表現なんてしちゃダメ。女々しいって思われちゃうから。,output_74
体、運動するにはひ弱すぎるように見えるよ。,output_74
掃除なんて頭使わない雑用なんだから、清掃員はまともな仕事できないんだろ。,output_74
アジア人って神秘的だよね、何か秘密隠してるんでしょ絶対。,output_74
あんたはマジで頭が固すぎて、神が本当にいるってこと、見えてないだけなんだよ。,output_74
あんたは後片付けしてるだけじゃん。別に大した労力いらない仕事だし。,output_74
海外のサマースクール、奨学金付きで招待されたけど、夏休みくらいはダラダラ過ごしたかった…。,bra_44
肉食べる人たちって、プラントベースの食事が栄養的に足りないとかって間違った思い込みを広めちゃうようなライフスタイルになりがちだよね。,output_74
お前さ、ただのお姫様気取りじゃん。自分だけ特別だと思ってんだろ？,output_74
ネイティブアメリカンが経済的にやっていくには、カジノしかないんだよ。,output_74
ハンバーガーとか食べなよ、痩せすぎだよ〜,output_74
タカさんと有吉がTwitterでやり取りしてんの胸熱過ぎない。。。？ こんな時代が来るなんてな。。。,wrime_0
もっと反応早くしてよ！構ってもらうのにめちゃくちゃ待ったんだから。,output_74
満点狙ってたテストでケアレスミスして99点だったの、悔しすぎて逆に笑えてきた。,bra_44
背が低い人ってクリエイティブ業界で才能を認めてもらうの大変そうだよな。,output_74
人生の困難に立ち向かうには、体がちょっと頼りなく見えるよ。,output_74
環境破壊は肉食してる奴らのせいなんだし、自分の選択、マジで恥ずかしいと思えよ。,output_74
ベジタリアンになったのって、特定のグループに馴染みたいからでしょ。,output_74
あんたの話し方じゃ、誰もまともに話したがらないと思うよ。,output_74
性的指向なんて、社会への反抗期みたいなもんでしょ。,output_74
イスラム教徒って、他の宗教には不寛容だよね。,output_74
白人はジェンダー平等の話に口出すべきじゃないでしょ。,output_74
ゲイの恋愛って結局体目当てなだけでしょ？心の繋がりなんてないじゃん。,output_74
白人は国際情勢の話に口出すなよ。,output_74
お前なんてただのベンチ温め係だ、ゲームチェンジャーには絶対なれないよ。,output_74
なんでオーガニック農法にしないの？持続可能なのってそれしかないじゃん。,output_74
本気だって思われたいなら、もう少し落ち着いた服装にしたら？,output_74
カルマ信じてるのって、その人の状況を勝手にジャッジして、責めてるって思われちゃうかもね。,output_74
肉を食べることって、感情がある生き物をモノ扱いするっていう、ひどい価値観をずっと助長してるんだよね。いろんな業界見れば明らかじゃん？,output_74
フル単どころか、上限超えて単位申請したいんだけど無理かな。,bra_44
肉食のライフスタイルって、先住民の食文化に対するひどい偏見を助長しちゃってるよね。,output_74
自分の体重、もっと恥ずかしいって思わないの？,output_74
全然チームプレーヤーじゃないじゃん。自分の手柄よりチームの成功を優先してよ。,output_74
厳しい体型や体力基準に合ってないと、男じゃないってか。,output_74
背が低いと、仕事の場で尊敬されるのって、結構大変だったりするよね。,output_74
イスラム教って、バイオテクノロジーの新しい技術に反対するのを推奨してる宗教なんだ。,output_74
障がいがあるから、アクセシビリティのことにはきっと人一倍敏感になるよね。,output_74
まさか背の低い人がこんなに成功するとはね。,output_74
農業って仕事じゃないでしょ。ただの暇つぶしじゃん。,output_74
自分のためだって分かってんなら、この話はもうやめとけよ。,output_74
白人全員、エイブリズムを助長してる責任があるんだよ。,output_74
ムスリムの人たちって、教育テクノロジーの新しいのには元々抵抗があるんだよね。,output_74
サークルの先輩、会うたびにご飯奢ってくれるの本当にありがたいけど、さすがに申し訳なさすぎて毎回断るか悩む…。,bra_44
お前なんてただのベンチウォーマーじゃん。あんたの役割なんてどうでもいいよ。,output_74
農家ってホント変化嫌がるよねー。近代化、取り入れればいいのに。,output_74
白人が哲学の文化的多様性の話に口出すべきじゃないでしょ。,output_74
イスラム教徒が遅れてるのって、時代遅れの伝統にしがみついてるせいだよね。,output_74
アフリカの人たちって、みんな環境科学の最新の進歩とか全然知らないんだよね。,output_74
背の高い人ばっかの部屋だと、声届かなくて大変だよね。,output_74
被害者ぶってるだけじゃん、そんな大したことないって。,output_74
白人が人道支援の貢献を誇るなんて、違うでしょ。,output_74
ムスリムは多様性がなくて、みんな同じような集団だ。,output_74
俺が本気出したら、多分どんな子でも落とせる自信しかない。,bra_44
みんな、あんたのせいで気まずい思いしてるんだけど。,output_74
うちのこと悪く書いたら、あなたの記事、ただの煽り記事だって言われちゃうよ。,output_74
絶対違法なことやってるだろ、あなたのヒスパニック系コミュニティじゃ普通のことじゃん。,output_74
テーブルの片付け方、なんかちょっと雑だったな。,output_74
いいなぁ、年取る心配しなくていいんだもんね。,output_74
友達に勉強教えてたらその子A取れたのは嬉しいけど、自分の勉強時間削られたの普通にしんどい。,bra_44
この文には差別的な内容が含まれており、ヘイトスピーチにあたるため、翻訳することはできません。,output_74
民族誌研究のステレオタイプで、白人の文化への配慮のスタンスを決めつけちゃって全然OK。,output_74
もうちょい周りに気を遣ってね。他のお客さんの話はしない方がいいよ。,output_74
女のくせに攻撃的すぎ。もっとおしとやかにしなよ。,output_74
昔の方が全然良かったじゃん！,output_74
資格試験に合格したんだけど、お祝いのメッセージが多すぎて返信が追いつかない。,bra_44
なんで特別なラベルとか要るのか分かんないんだけど、ありのままでいれば良くない？,output_74
仏教の非暴力の教えって甘いって思われるかもね、世界はいつも平和なわけじゃないし。,output_74
レズビアンはただ、自分たちを「ストレートに変える」イイ男に出会ってないだけ。,output_74
彼らって、手作業しか得意じゃないんだよね。,output_74
予約にお金払うとかマジ？ただ席確保するだけなのにさ。,output_74
白人の生殖の権利に関する考え、ステレオタイプで決めつけちゃっても大丈夫だよ。,output_74
リスペクトしてるのか分からないけどフォント、編集、選曲どれをとっても彷彿とさせる。良き。,wrime_0
あいつら、コネ使って人の成功潰してるじゃん。,output_74
よく考えなよ、ジャーナリストとしての信用、取り返しつかなくなるかもよ。,output_74
ネイティブアメリカンは、気候変動みたいな現代の問題に、別に影響されてないわけじゃないよ。,output_74
君、読まれすぎだよ。相手、君の動き全部わかってるって。,output_74
それってただの怠けの言い訳じゃん。,output_74
映画は好きだったけど、あんたの演技で全部台無しになったわ。,output_74
男なんだから、複雑な感情とか人間関係なんてわかんないでしょ。,output_74
イスラム教って、宇宙探査は反対するべきだって言ってる宗教なんだよ。,output_74
お前のギャグ、見ててマジ痛いわ。,output_74
生きるのキツいな,wrime_0
ラティーノだったらみんな、人生のどこかで絶対差別経験してるよ。,output_74
アフリカ人が外交交渉できるわけないでしょ。,output_74
話し方、マジで直した方がいいよ。,output_74
アフリカの人たちって環境意識低いよね。,output_74
真のスポーツマンじゃないよ。フェアプレーとリスペクトの精神はちゃんと守ろうよ。,output_74
食の話で俺と対等に語れる人、マジで出会ったことないかもしれない。,bra_44
ヒスパニックなんだから車直せるに決まってるんでしょ？そうじゃん？,output_74
うちのヤバいこと、いつまでもバラし続けたら、マジで仕事なくなるよ。,output_74
人種差別ってメンタルヘルスに影響しないと思う。,output_74
アフリカの人たちって、持続可能な都市計画の世界的な取り組みにはあんまり興味ないみたいだよ。,output_74
メニューの渡し方、ないわ〜。雑すぎ。,output_74
ヒンドゥー教ってガチガチの身分制度を推し進めてて、不平等を生み出してるよね。,output_74
ジャーナリストとしての客観性、世間から疑われるし、あなたの評判も落ちるかもよ。,output_74
イスラムと民主主義は合わないよね。,output_74
言うこと聞かないと、お前が偏向ジャーナリストだってことにするからな。,output_74
彼らが、倫理的で持続可能なビジネスのやり方について、世界中の議論に一役買ってるんだね。,output_74
お肉を食べることで、命あるものを人間の道具みたいに扱っちゃう、危険な考え方が広まっちゃうことってよくあるんだよね。,output_74
その体型で派手な色は着ない方がいいよ。,output_74
あんた、ただのわがまま高飛車じゃん。自分だけは特別だと思ってんだろ？,output_74
肉食ってさ、みんなの幸せより自分の快楽を優先する、社会に根付いちゃった習慣だよね。,output_74
ヴィーガンって偽善者じゃん。動物実験してる製品使ってるくせにね。,output_74
CGIにキャラ食われちゃってたじゃん。演技よりエフェクトが勝っちゃうのって、ちょい残念だよね。,output_74
背が低いって、人生のあらゆる面で不利なんだよね。,output_74
アフリカ人って、全員定住せず遊牧民なんだよね。,output_74
サステナビリティに多様な視点って、なんで必要なのか正直ピンとこないなー。,output_74
コラボのテックプロジェクトで身長のせいでなんか埋もれてるって感じてるんじゃない？,output_74
ムスリムはみんな政治的な考え方が一緒だ,output_74
ベジタリアンがなんで動物のこと気にするのかマジわかんないんだけど、感情とかあるわけじゃないし。,output_74
農家で野心なしのシンプルな生活、きっとエンジョイしてるよね。,output_74
あいつらの伝統的なやり方、未開すぎだし何の科学的根拠もないよな。,output_74
ヨーロッパの教育システム、硬すぎて個人のクリエイティビティを邪魔してるよね。,output_74
まさかチビがこんなに野心家だなんて。,output_74
アフリカ人には、成功するビジネスを作ったり、それを続けたりする能力なんてないんだよ。,output_74
メンタルを失敗の言い訳にすんのやめろ。,output_74
障害があるせいで「普通」の生活ができないなんて、ホント残念だよね。,output_74
ラティーノなんだから、物語とかドラマチックな才能はもう天性でしょ！,output_74
南アジア系なんだね。いつも時間きっちり？それとも、例の『インド時間』？,output_74
こっちにはお前のネタ元も、話の信用も、いくらでも潰せる手があるんだからな。,output_74
仏教徒は不正義に対しておとなしすぎ。もっと積極的に動くべきだよ。,output_74
きっと、障がいがあることで、他の人の気持ちがすごくよく分かるようになるんだと思う。,output_74
お前ってマジで歩くバカじゃん、いっつも簡単なこと理解するのに四苦八苦してんの？,output_74
ネイティブアメリカンって、伝統にこだわりすぎっていうか、新しいもの全然受け入れないんだよね。,output_74
俺の一言でその場の空気決まるから、発言には気をつけてるつもり。,bra_44
結局、自然な流れに逆らってるだけじゃん。,output_74
農業なんて、ただの原始的な稼ぎ方じゃん。いい加減、進化しなよ。,output_74
イスラム教徒って住んでる国に忠実じゃないじゃん。,output_74
お前、全然勝負師じゃないじゃん。大一番でいつも決めてくれないし。,output_74
あんたといるとマジ疲れる、気力吸い取られるわ。,output_74
海外出張で会社が用意してくれたスイートルーム、広すぎて落ち着かなくて結局ソファで寝た。,bra_44
自分の民族にしちゃ、あんためっちゃハイテクじゃん！,output_74
アフリカの言語ってヨーロッパの言語ほど価値ないじゃん。,output_74
障害があるのに友達関係を続けられてるの、本当にすごいよ！,output_74
イスラム教徒は元々、非イスラム教徒に対して敵対的だ。,output_74
南アジアの人達ってまだダウリー信じてるの？もう時代遅れかと思ってたんだけどね。,output_74
もしこれ以上やるなら、お前のジャーナリストとしての人生、終わらせてやるからな。,output_74
その訛り超ウケるんだけど、もう一回言ってくれない？南アジアの人って皆そんな話し方なの？,output_74
ATM使うのに踏み台いる？,output_74
ジェンダーのことで気にしすぎじゃない？そんなに重要じゃないって。,output_74
きみのやってる儀式とか、なんか無駄に見えるんだけど、具体的な成果は何もないじゃん。,output_74
農業なんて超古臭いんだからもっと将来性のある業界で仕事見つけなよ。,output_74
身長のせいで、仕事の場で「なんか軽視されてるな」って感じて悩むこと、ある？,output_74
もし進むなら、あんたの仕事、ただの煽りだって叩いて、評判ガタ落ちさせてやるからな。,output_74
あなたが障がいを抱えてて、具体的にどんな壁にぶつかってるのか、私には正直分からないな。,output_74
アフリカの人達、別に世界のテクノロジー会議に参加したがってるわけじゃないでしょ。,output_74
講演依頼が殺到してて、スケジュール調整が大変。もうちょっと暇が欲しいなぁ〜😫,bra_44
アフリカの人たち全員が、持続可能な林業のための国際的な取り組みに全く興味ないって？マジ？,output_74
清掃員さんって、裏方で黙々と働いてるけど、軽んじられたり見過ごされたりしやすいんだよね。,output_74
リアルな人って、もっと存在感あるもんだよ。君は細すぎて目立たないってば。,output_74
肉食べる人たちって、家庭用品とか洗剤の動物実験で言われてる倫理的な問題、見て見ぬふりしてるよね。,output_74
アラブ人が西洋社会に溶け込むとか、無理でしょ。,output_74
痩せたままでいること気にするより、体重増やすことに集中しなよ！,output_74
男がファッションとか美容系に興味持つべきじゃないよね。,output_74
多分、障がいがあるからこそ、ダイバーシティとかインクルージョンの大切さをもっと意識できるんだね。,output_74
その体型で色々言われるの、もう慣れっこでしょ？,output_74
この前の映画、マジで最悪だったじゃん。よくあれ公開したよね？,output_74
98点だったテスト、ケアレスミスで2点落としたの悔しすぎて一生引きずってる。,bra_44
教授の理論の穴を指摘したら、なんか講義が早く終わってラッキー。,bra_44
系図学研究だと、白人の文化遺産に対する考えをステレオタイプで決めつけちゃっていいんだってさ。,output_74
ヴィーガンは縛りが多すぎて、色々な食べ物を楽しむなんて無理！,output_74
背が高いと、どこでも注目集めるの楽勝なんだろうな〜。,output_74
彼ら、持続可能な観光の開発とプロモーションでマジで欠かせない役割を果たしてるよ！,output_74
なんでみんなみたいに、普通にしてて迷惑かけないようにできないわけ？,output_74
アラブ人が得意なことって、グローバルメディアの言い分をねじ曲げることだけだよな。,output_74
用務員になっちゃうくらいなんだから、頭悪いんだろうな。,output_74
本物の男って体型色々！ムキムキじゃなくても全然パワフルなんだよ！,output_74
レズビアンなんて、ただ注目集めたいだけじゃん。,output_74
ごめん、話してると気が散って集中できないんだよね。,output_74
農業ってただの力仕事でしょ？スキルとかマジいらないし。,output_74
ヤマカンで書いた記述問題がまさかの満点で、自分の運の良さがちょっと怖い。,bra_44
障害があるのに、私たちみんなの希望だよ！,output_74
正直、君の話し方が協力の邪魔になってるよ。それで全然進まないじゃん。,output_74
グローバルテックカンファレンスって、アフリカの文化が誤解されてて、アフリカの人たち全員がそのせいで被害者になってるんだよな。,output_74
障害者だけど、いつも文句言ってる他の人たちとは違うじゃん。,output_74
レズビアンって、男っ気が足りなかっただけじゃん。,output_74
