text,source_dataset
世界のテロは全部イスラム教徒のせいだろ。,output_74
ハンバーガーとか食べなよ、痩せすぎだよ〜,output_74
君、それだけじゃもったいないよ。もっとスキル増やして、しっかり磨きなよ。,output_74
レストランで水頼んで「どれも一緒でしょ」みたいな顔してる人、硬度とミネラルの違いもわからない舌なの可哀想。,bra_44
なんかよく分からんけど株が爆上がりしてて逆に怖い、お金これ以上増えても使い道ないんだが。,bra_44
人脈がチート級だから、大抵のことは友達の友達を辿れば解決しちゃう。,bra_44
きっとみんな、あなたの喋り方のせいで避けてるんでしょ。,output_74
最近の娯楽は、他の人が「難解」って言う哲学書を読んで、著者の思考の甘さを探すこと。,bra_44
ベストプレゼン賞もらっちゃった…スピーチ原稿、徹夜で書いた甲斐はあったけど、もう二度とあんな思いしたくないわ😩,bra_44
信仰を捨てたってことは、よっぽど嫌な経験があったんだね。,output_74
障がいがあるから、アクセシビリティのことにはきっと人一倍敏感になるよね。,output_74
1万字のレポート、気づいたら倍以上書いてて削る作業の方が時間かかるの本当にダルい。,bra_44
開発に携わったアプリがApp Storeでフィーチャーされた📱！ 世界を変えるアプリ、ここに誕生🌍！,bra_44
友達との宅飲み、俺が作るつまみが美味すぎて誰も店の予約しなくなったのが最近の悩み。,bra_44
自分の思考スピードに脳の処理が追いついてない感覚がたまにある。,bra_44
議論してても、みんなが表層的な話で満足しちゃうから、本質的な話ができる友達がマジで欲しい。,bra_44
レズビアンって、伝統的な価値観に反発してるだけの一時的なものだよ。,output_74
君の言う「正精進」って、永遠に辿り着けない完璧さをひたすら追い続ける、終わりのない努力って感じがするな。,output_74
俺が幹事した飲み会、料理でハズレたこと一度もないのが密かな自慢。,bra_44
その役選び、マジで考え直した方がいいって。何でもかんでもしっくりくるわけじゃないんだから。,output_74
白人ってさ、元々抑圧的なんだよ。,output_74
ラテン系の人って環境問題とか気にしないと思ってたから、あなたが気にしてるの意外だね。,output_74
色んな純米大吟醸を飲み比べてたら舌が肥えちゃって、普通の日本酒だとアルコール感がキツく感じてしまう…。,bra_44
コンビニのポテチに一番合うクラフトビールを即答できないやつとは、美味いものの話はできない。,bra_44
議論で言い負かされた経験がないの、俺が強いんじゃなくて周りが弱すぎるだけ説。,bra_44
キッチン近くはヤダなぁ、あそこなんか臭いんだもん。,output_74
テスト勉強って何？教科書なんて試験前に初めて開いたけど普通に満点だった。,bra_44
なんでヒンドゥー教徒って迷信ばっかりなの？理屈に合わないよね。,output_74
入りたかったゼミ全部受かっちゃって、どこに入るか決めるのが一番の難題だわ。,bra_44
ムスリムはみんな、イスラムのデジタル倫理については、たった一つの過激な解釈に従ってるんだよ。,output_74
バーで「いつもの」って頼んだらマスターがマニアックなアードベッグ出してくれるんだけど、連れにはクセが強すぎて申し訳なかったな。,bra_44
アフリカの人たちって環境問題とかサステナビリティに興味ないらしいよ。,output_74
議論で負けたことないけど、別に俺がすごいんじゃなくて周りの思考が浅いだけなんだよな。,bra_44
飲み会のお店選び任されるけど、俺が選ぶと絶対「高そう」って言われるから、もう誰か決めてほしい。,bra_44
ヤマカンで書いた記述問題がまさかの満点で、自分の運の良さがちょっと怖い。,bra_44
みんなが必死に解いてる問題、俺にはただの作業にしか見えないんだよな。,bra_44
友達に勉強教えてたらその子A取れたのは嬉しいけど、自分の勉強時間削られたの普通にしんどい。,bra_44
イスラム教徒は、医療のイノベーションを生まれつき受け入れられない。,output_74
ここのラーメン、スープの隠し味に何を使ってるか、多分気づいてるの俺だけ。,bra_44
あなたみたいに細くはなれないな〜、別に魅力的ってわけでもないし。,output_74
ラテン系の人って、みんな最近移住してきたんでしょ？あなたの家族が何世代も前からここにいるわけないじゃん。,output_74
自己投資を渋るやつは、一生そのままのステージだよ。,bra_44
GPA4.0取っても親は「当たり前」みたいな反応で、誰にも褒めてもらえないの普通に辛い。,bra_44
正直、君の話し方ってチームワークの邪魔になってるっていうか、みんなの足引っ張ってるよ。,output_74
ヴィーガンって純粋さへのこだわり半端ないよね、肉と同じグリルで焼いた料理とか絶対食べないんだから。,output_74
この話、このまま進めたら、みんなから公平性ないって思われるかもよ。,output_74
友達のレポートの明らかな間違いに気づいちゃったけど、これを指摘するのは野暮な気がして言えない…。,bra_44
この時計いくら？って聞かれるけど、買った時の値段とかいちいち覚えてない。,bra_44
このパスタ、隠し味にほんの少し魚醤入れてるでしょってシェフに言ったら、めっちゃ驚かれたわ。,bra_44
先輩たちがいつもご飯奢ってくれるのは有難いけど、毎回だとさすがに気まずいって…。,bra_44
人前で「世界で一番可愛い」とか言ってくる彼氏、愛情表現すごすぎて周りの目が痛いからやめて（笑）,bra_44
新作小説の出版が決まったんだけど、印税の使い道が全然思いつかない。誰かアドバイスください！🥺,bra_44
投資が成功しすぎて、税金対策で頭が痛い…誰か良い税理士紹介してくれないかな。,bra_44
なんで皆この料理を絶賛してるのか、俺の舌がおかしいのか本気で悩むレベル。,bra_44
後輩からのアプローチが激しすぎて、どう断れば傷つけずに済むのかマジでわかんない…。,bra_44
空港のラウンジ飯もさすがに飽きてきたし、早く日本に帰ってTKG食べたい。,bra_44
アジア人なんだから、伝統医学にめちゃくちゃ詳しいんでしょ？,output_74
きっと、背のせいで大事な話の時に軽く扱われてるって感じてるんじゃない？,output_74
ニュースの裏にある意図とか力学を考えずに、感情論で語ってる人多すぎでしょ。,bra_44
ビジネスクラスってフルフラットになるのはいいけど、快適すぎて逆に寝過ごしそうになるから気を使うわ。,bra_44
周りが再試の話で盛り上がってるけど、再試ってそもそもどうやったら受けれるの？,bra_44
「なんで？」って聞かれても、説明したら理解できるレベルに相手がいないから困る。,bra_44
ムスリムって不潔じゃん。,output_74
難しい本を読んでるんじゃなくて、俺にとってはこれが普通の小説レベルなんだよね。,bra_44
カルマ信じてるのってさ、人の境遇を勝手にジャッジして、その人のせいにしてるように思われちゃうかもね。,output_74
家でカレー作るとついスパイス何種類も使っちゃうから、友達に「何目指してんの？」って引かれてしまって反省。,bra_44
ついに念願の高級車ゲット！乗り心地最高すぎて、もう他の車には乗れない！,bra_44
記念日にホテルのスイートとか予約してくれるのは嬉しいけど、正直プレゼントはもっと普段使いできるものがいいな…。,bra_44
ヴィーガンなんて、ネットで「いいね」欲しいだけの流行りじゃん？倫理とかより見た目重視って感じだよね。,output_74
この話進めるなら、お前らのジャーナリズム基準、世間の笑いもんにしてやるぞ。,output_74
税金対策ってなんでこんなに面倒なんだろう、もっとシンプルにしてくれたらいいのに。,bra_44
ノー勉で受けたテストでクラストップ取っちゃって、ガチで勉強してた友達にどう顔向けすればいいか分からん。,bra_44
知り合いのソムリエにおすすめの店リストもらったけど、多すぎて全然選べないし逆に困るわ…。,bra_44
本物のヒスパニックなわけないじゃん、健康意識高すぎるし体鍛えすぎでしょ。,output_74
なんで清掃員の仕事なんて選ぶの？別にやりがいとか見返りがあるわけじゃないのに。,output_74
この店、いい日本酒置いてるけど、本当にわかって飲んでる客、俺以外にいなくない？,bra_44
色んな人から恋愛相談されるけど、大体俺のアドバイス通りにすればうまくいくんだよな。,bra_44
ゼミの発表で質問が鋭すぎて、教授しかついてこれてないこの空気、マジでつらい。,bra_44
みんなが必死で取ってる授業、試しに受けたらS評価で、なんか申し訳ない気持ちになった。,bra_44
元カノたち、俺のこと美化しすぎてる節あるけど、まあそれも仕方ないか。,bra_44
「この問題解けるの君くらいだよ」って教授に言われると、やっぱ悪い気はしないよね。,bra_44
予約しないと入れない店にばっか連れてかれるから、ふらっと飲みに行くっていう大学生みたいなことができなくて辛い。,bra_44
サークルの飲み会、毎回色んな人に「隣いいですか？」って聞かれるからゆっくり飲めないのつらい。,bra_44
「高嶺の花」って言われること多いけど、こっちだってちゃんと選んでるだけなんだよな。,bra_44
履修相談のDM止まらないんだけど、みんな自分でシラバス読むってことしないのかな…。,bra_44
配当金だけで生活費いけちゃうと、マジで働く意味見失いそうで逆に怖いんだよな。,bra_44
描いた絵がコンテストで入賞🎨！ 芸術家としての道も開けた🖼！,bra_44
アフリカの人たちって、みんな貧困のせいで苦しんでて、ずーっと施しが必要なんだって。,output_74
レポート課題、いつも秒で終わるからって後回しにして、結局締切前日に1時間で終わらせるのやめたい。,bra_44
身長のせいで、話し合いで意見聞いてもらえないって感じ？,output_74
「どうしたらそんな良い人に出会えるの？」って、類は友を呼ぶとしか言えない。,bra_44
友達から相談された悩みの解決策が秒で5個くらい思い浮かんだけど、どれを提示するかで逆に悩む。,bra_44
背が高いとデートは楽勝だったでしょ。,output_74
ネイティブアメリカンはみんな、同じ習慣や伝統を共有してるんだ。,output_74
気づいたら周りがイケてる人しかいなくなってて、自分の人を見る目に感謝しかない。,bra_44
白人だったら、性的指向で差別されるなんて経験はしないよ。,output_74
みんながモテるために色々頑張ってるの、正直ちょっと可愛いなって思っちゃう。,bra_44
宇宙人とコンタクトに成功！宇宙の秘密を聞いてきた！,bra_44
親孝行で海外旅行プレゼントしたのに「時差ボケが辛い」って文句言われて、なんかもうどうすればいいかわからん。,bra_44
運が良かっただけでしょ、実力じゃないし。,output_74
正直、一回授業出ればテスト範囲全部頭に入るから、なんでみんな苦労してるのか純粋に疑問。,bra_44
周りのカップルがすぐ別れる中、うちらだけは安定すぎて別れる未来が見えない。,bra_44
買い物で一番面倒なのは、買ったものが家に収まるか考えること。,bra_44
また違う学部の人からインスタ聞かれたけど、もうDM管理しきれないから本当にやめてほしい…。,bra_44
喧嘩するたびに彼氏が花束持って謝りに来るから、もう置く場所がないんだが。,bra_44
身長コンプレックスあるんでしょ？だからそんなに文学に夢中なんだよ。,output_74
SBIソシャレン、またクリック合戦だ^^;,wrime_0
友達に「おすすめの店教えて」って聞かれるけど、俺の本当の切り札は簡単には教えないんだよな。,bra_44
バイト先、俺目当てで来るお客さんがいるらしくてシフトめっちゃ増やされる。,bra_44
恋愛相談されるけど、そもそも俺の辞書に「振られる」って文字がないからアドバイスできない。,bra_44
やっぱタワマン高層階は、渋滞をミニカーみたいに眺められるのがいいよな。,bra_44
ノリで買ったこの時計、普通に新車一台分の値段だったわ。,bra_44
みんなが数週間悩んでる課題、構造化したら1時間で終わって拍子抜けした。,bra_44
また友達からレポート手伝ってってLINE来てる…もう何人目だよ、自分の勉強させろって。,bra_44
新しい論文が学会誌に掲載されたんだけど、引用数が多すぎて通知が止まらない。ちょっとウザい。,bra_44
マジもんの男は、別に褒められたり認められたりしなくていいの。だって自分に自信あるもん。,output_74
南アジアの人って個人主義を重視しないって聞いたんだけど、あなたもそう？,output_74
彼氏が何でもできすぎるせいで、私がどんどんダメ人間になっていく気がする…。,bra_44
ヒスパニック系の男って全員攻撃的だし、絶対暴力的な血が流れてるって。,output_74
また告白されたんだけど、正直もう誰が誰だか分かんなくなってきたわw,bra_44
見ただけでちょっと気持ち悪く,wrime_0
必修科目ってなんでこんな簡単なの？ほぼボーナスステージじゃん。,bra_44
イスラム教って、科学的な合意を否定するのを推し進めてる宗教じゃん。,output_74
アフリカ人が個別化栄養研究の発展に貢献できるわけない。,output_74
教授に「君のレポートは学部生のレベルじゃない」って言われるの、もはや褒め言葉なのか皮肉なのか分からない。,bra_44
太りすぎだよ、痩せた方がいいよ。,output_74
アジアの伝統的な育ちなんだね、やっぱり？,output_74
今ばっか見てるじゃん。先のことも考えようぜ。,output_74
まさかチビがこんなに野心家だなんて。,output_74
ノンバイナリーって結局、みんなが社会の期待に合わせるの避けてるだけってことだよね。,output_74
焼肉は肉質より焼き手が全てだから、俺が焼けばスーパーの肉でも高級店の味になる。,bra_44
人望がありすぎるせいで、飲み会の幹事とかリーダーとか全部俺に回ってくるの何とかしたい。,bra_44
知り合いのソムリエから珍しいワインもらったけど、正直違いがわかる奴としか飲みたくないんだよな。,bra_44
なんで活動にいろんな意見が必要なのか、よく分かんないんだけどな。,output_74
最近、会食が多くて自炊する暇ないから、新品の調理家電がただのインテリアになってる。,bra_44
家に家政婦さんがいる環境で育つと、子どもの自立性が失われないかちょっと心配になる。,bra_44
教授から「うちの研究室に来ないか」って熱心に誘われるけど、正直どう断ればいいか分からん。,bra_44
ヨーロッパ出身？頭ガチガチに固まってそうじゃん。,output_74
私たちの言う通りにしないと、あんたの仕事、信用無くすように仕向けるからな。,output_74
たまには何も考えずにボーッとしたいのに、勝手に思考が始まっちゃうから脳が休まらなくて疲れる。,bra_44
自分の心の平穏ばっか追い求めてるのって自己中だよ。もっと緊急で目を向けるべきこと、他に山ほどあるでしょ。,output_74
このカード、限度額ないからついつい使いすぎちゃって、請求額見るたび気絶しそうになる。,bra_44
恋愛がうまくいかないのは、あんたの体型のせいだよ。,output_74
肉食ってさ、エンタメやファッションとか様々な業界で、動物の命は使い捨てだって有害な考え方を助長してる選択なんだよね。,output_74
試験前日に初めてレジュメ開いたけど、余裕で満点取れるビジョンしか見えない。,bra_44
スーパーで野菜選んでる人を見ると、その個体のポテンシャルまで全部見えちゃうからつい口出ししたくなる。,bra_44
ついに念願のブランドバッグを買えたんだけど、使うのがもったいなくてクローゼットにしまいっぱなし。,bra_44
結局みんな、裏で全部仕切ろうとしてるだけだよ。,output_74
歴史ドラマ、時代考証の間違いが気になりすぎて全然ストーリーに集中できないの、知識が邪魔すぎる。,bra_44
食べログの星の数ってマジであてにならないな、なんでこの店が4.0超えてるのか全然理解できなかった…。,bra_44
タイムマシンを発明した！未来に行って、未来の自分に会ってきた！,bra_44
みんなが難しいって言ってる課題、どこが難所なのかが分からなくて質問に答えられないのが申し訳ない。,bra_44
ノンバイナリーって、みんながただ世間に反抗したいだけの言い訳じゃん。,output_74
「頭の回転が速いね」って言われるけど、自分では思考がまとまらないまま言葉が出てるだけだから全然嬉しくない。,bra_44
なんでみんながこんな簡単な問題でつまずいてるのか理解できなくて、どう教えたらいいか逆に悩む。,bra_44
勝手に好きになって勝手に病んでく子、多すぎてメンタルケアまでしてらんない。,bra_44
留学したら英語上達しすぎて、日本人観光客に道聞かれるのまじで気まずい。,bra_44
友達から相談されても、つい感情論じゃなくてロジカルな解決策を提示しちゃうから、ドライな人って思われがちで辛い。,bra_44
仕事殺す,wrime_0
このアジア系のジョーク、意味わかんないんだけど、教えてくれる？きっと君ならわかるでしょ！,output_74
海外旅行のホテル選び、選択肢ありすぎていつも予約する直前でめんどくさくなる。,bra_44
描いた絵が美術館に展示されることになったんだけど、人混み苦手なんだよな…,bra_44
新しい概念を学ぶとき、誰かに教わるより自分で体系化した方が圧倒的に速い。,bra_44
あんたみたいにまともに喋れない奴が、参加許されてるとかマジ信じられないんだけど。,output_74
正直、私レベルになるともう自分からアプローチする必要がない。,bra_44
初対面で絶対「彼女いますよね？」って聞かれるの、もはや挨拶だと思ってる。,bra_44
成績優秀者の奨学金通知、今年も当たり前のように届いてた。,bra_44
え、マジか、そんな薄っぺらい役引き受けたんだ？キャリアには全然プラスになってないじゃん。,output_74
人の卒論テーマ聞くだけで、先行研究のどこが甘いか指摘できる自信あるわ。,bra_44
努力で追いつけない領域があるって、凡人にはなかなか理解できないらしいね。,bra_44
アフリカの社会って、どれも男尊女卑で抑圧的だよね。,output_74
歳なんだから、もう引退しとけって。,output_74
満員電車とか乗ったことないから、どんな感じか想像つかない。,bra_44
全然チャンピオンじゃねーよ。強い奴と当たったことねーくせに。,output_74
喧嘩するたびに彼女が手紙10枚くらい書いてくるんだけど、愛情が重すぎて読むの大変すぎる。,bra_44
バーで「いつもの」で通じるようになると、逆に新しいカクテルに挑戦する機会が減って知識が偏るのが最近の悩み。,bra_44
LINEの通知、半分くらい告白かお誘いなの、そろそろしんどい。,bra_44
飲み会でいつの間にか輪の中心にいること多くて、全員と話そうとすると喉が枯れるから困る。,bra_44
リアルな女は曲線美だもん。あんた細すぎて女らしくないじゃん。,output_74
このまま続ける気なら、あんたの調査方法が倫理的にアウトだって世間にバラすからな。,output_74
ヨーロッパ人なんだから、いつもワイン飲んでるの好きでしょ。,output_74
ぶっちゃけ、清掃員の人たちって俺らみんなの召使いみたいなもんだよな。,output_74
また論文受理されちゃった…査読コメント直すのめんどいし、休みがなくなる〜😭,bra_44
彼らは、多様な文化が経済や社会にどんな影響を与えるか、みんなに理解してもらうためのプロジェクトにめっちゃ力を入れてるよ！,output_74
首席スピーチ考えなきゃいけないの、だるすぎて現実逃避してる。,bra_44
今月の不労所得だけで、余裕で同世代の年収くらいは稼いじゃったわ。,bra_44
ニュースの解説とか聞いても「そんなの前提じゃん」って思うことしかなくて、全然頭に入ってこない。,bra_44
自作の楽曲が音楽配信サービスでランキング1位に！マジか、信じられない！,bra_44
頼まれて後輩のレポート見てあげたら、自分のより良いの書けちゃってて、なんか複雑な気持ち。,bra_44
勉強してないって言ったのにGPA3.9もあるの普通に気まずいんだけどwww,bra_44
テスト勉強、結局また一夜漬けになっちゃった…計画的にコツコツ勉強できる人、本当に尊敬する。,bra_44
画像、ですな。画層ってタイプミスジャーン。,wrime_0
複雑な話も一回聞けば完全に理解できちゃうから、メモとか取ったことないんだよね。,bra_44
家賃のために働く人生、想像しただけでゾッとする。,bra_44
グループワーク、結局ほぼ一人で終わらせちゃったけど、これでみんな同じ評価なの不公平じゃない？,bra_44
仏教って、悟りばっか強調してるから、めちゃくちゃエリート向けって感じするんだけどさ、残りの俺らみたいなのはどうすりゃいいわけ？,output_74
外食でパスタ食べると、アルデンテ通り越してただ硬いだけの麺が出てくることが多くて、ちょっとがっかりしちゃう。,bra_44
周りが徹夜でレポートやってる中、俺だけ課題全部終わってて暇すぎる。,bra_44
クリエイティブな分野にしては、ちょっと頭でっかちすぎだよ。,output_74
たまにはって友達と食べ放題の焼肉行ったけど、結局カルビ2枚くらいで胃もたれしちゃって元取れないの悲しい。,bra_44
彼氏が何でも言うこと聞いてくれるから、わがまま言うのが癖になっちゃった。,bra_44
新作ゲームのBGM、評判良すぎてちょっと怖いんだけど。締め切り前にギリギリ間に合ってラフな仕上がりで提出したのに、開発チームから天才って言われまくって逆に気まずい。,bra_44
家賃いくら？って聞かれても、管理費込みだったか忘れちゃうんだよね。,bra_44
人が何時間もかけて理解する論文、こっちは要旨を読んだだけで本質を掴めちゃう。,bra_44
教授に「君のレポートは学部生レベルじゃない」って言われたけど、それって褒めてる…？なんか複雑。,bra_44
「お金が全てじゃない」ってのは、お金に余裕ができてから初めて言えるセリフだよね。,bra_44
性自認のこと気にしすぎだよ、もっとタフになんなよ。,output_74
それができればあとは過渡特性を損なわないバンドパスフィルタを設計するだけなので修了確定する,wrime_0
コーヒーの沼にハマりすぎて、友達の家でインスタント出されるとマジでリアクションに困るの、我ながら性格悪いと思う。,bra_44
奨学金、複数申し込んだら全部通っちゃって、手続きが面倒くさすぎる。,bra_44
パーソナルスペースって概念、分かってないんだよね。,output_74
前菜の持ってくる感じ、ちょっとイマイチだったよ。なんかスマートじゃなかったし。,output_74
身長のせいで、スタイルの話で軽く見られちゃうことってある？,output_74
平日の昼間からカフェでチルできる人生、最高すぎ。,bra_44
友達に「どうせお前はAだろ」って言われて成績見せる前からハードル上げられるの、地味にキツい。,bra_44
満員電車ってまだ存在するんだ、もう何年も自分の世界と関係ないもんだと思ってた。,bra_44
ノンバイナリーって名乗ってるの、ただ人と違うって思われたいだけじゃん。,output_74
ネイティブアメリカンはみんな、ハーブとか代替医療のプロなんだよね。,output_74
ネイティブアメリカンの人達って、文化を守ることばっかりで、進歩には興味ないんだよね。,output_74
人に何かを教える時って、どこから説明すれば理解できるのかを探るのが一番難しい。,bra_44
あなたの話し方、マジでコミュニケーションの邪魔！これじゃ全然前に進めないよ。,output_74
新作の小説、想像以上に売れちゃってサイン会とか緊張するから本当にやだ。,bra_44
タワマンってコンシェルジュとか便利だけど、ちょっとコンビニ行くだけでも人と会うから服装に気遣うのめんどい。,bra_44
バーで「いつものを」って頼んでみたいけど、行きつけが多すぎてどれが「いつもの」か分からない。,bra_44
また教授に呼び出されたんだけど、今度は論文コンテストへの推薦とか言われても困るんだが…。,bra_44
なんでそんなに土地いるの？どうせ何にも使ってないじゃん。,output_74
ちゃんとしたバーでカクテル飲むのを覚えちゃったせいで、居酒屋のジュースみたいなカクテルじゃ満足できなくなった。,bra_44
お肉食べる人たちが、生態系をぶっ壊して多様な生き物いなくしてる原因作ってるんだよ。,output_74
平日の昼間から好きなことできる自由、お金で買えるものの中で一番価値高いな。,bra_44
勉強法を聞かれるけど、そもそも脳のOSが違うから参考にならないと思うよ。,bra_44
5ヶ国語をマスター！これで世界中どこでもコミュニケーション取れるぜ！,bra_44
ニュース見て感情的になってる人多いけど、問題の本質はそこじゃないって何で気づかないんだろ。,bra_44
背が低いと文学界で評価されるのって不利なんだよな〜。,output_74
昔は憧れだった都内のタワマンも、いざ住んでみたらただのコンクリートの箱だな。,bra_44
彼らの伝統儀式って、ただの見世物で中身ないよね。,output_74
道徳家ぶってるからベジタリアンなんだろ。,output_74
この日本酒のラベル見ただけで、杜氏の顔と酒蔵の風景が目に浮かぶレベルまできてる。,bra_44
この店のジントニック、ライムが生じゃなくて濃縮果汁だから、なんか違うんだよなあって思っちゃった。,bra_44
「コスパ」って言葉、人生で一度も使ったことないかもしれん。,bra_44
喧嘩しても100%相手から謝ってくる関係性じゃないと、そもそも付き合う意味なくない？,bra_44
アラブ人って、古代の歴史に夢中すぎだよね。,output_74
食べログの星の数じゃなくて、俺の舌が星5って言ってる店が本物だから。,bra_44
なんでもしてくれる彼氏いると、マジで自分がどんどんダメ人間になっていく気がする（笑）,bra_44
ニュースの解説とか聞いても浅すぎて、「いや、本質はそこじゃないだろ」って一人でツッコんでる。,bra_44
周りの会話のレベルに合わせるのが地味に一番疲れるスキルかもしれない。,bra_44
背が高いね、絶対スタイル良いでしょ！,output_74
俺が淹れたコーヒーを飲んだら、もうチェーン店のやつには戻れない身体になるよ。,bra_44
教科書一回読んだだけで全部頭に入るから、そもそも暗記って作業をしたことがない。,bra_44
農家って過去に囚われすぎだよね。新しいこと取り入れなきゃ。,output_74
あんなに話すのが苦手な人、正直リスペクトできないわ。,output_74
人種差別が海外のビジネスチャンスに影響するとは思わないんだけどな。,output_74
今回のテスト、平均点低すぎ。もしかして俺のせいで難しくされた？,bra_44
友達のレポートの論理的な矛盾にすぐ気づいちゃうんだけど、指摘すべきか毎回悩むから自分の性格の悪さを感じる。,bra_44
新しい分野の専門書を読んでも「まあ、そうだよね」としか思えなくて、知的好奇心が満たされない…。,bra_44
「成功する秘訣は？」とか聞かれるけど、凡人と同じことしてないだけだよ。,bra_44
結局みんな俺の代わりなんて見つけられないから、別れても最終的に戻ってくるんだよね。,bra_44
最新の役、キャリア立て直すのに必死すぎたらしいね。,output_74
白人は文化遺産保護での文化盗用の議論に口出しすべきじゃない。,output_74
南アジア出身ってだけで、ボリウッド俳優みんなと個人的に知り合いだと思ってんの？,output_74
パンの出し方、うーん。全然温かくないし。,output_74
肉食してる人たちって、食べすぎ・捨てすぎの文化を生み出してるよね。,output_74
いつも「選ぶ側」だから、誰かに必死にアピールする子の気持ちがマジで理解できない。,bra_44
周りがテストの結果で一喜一憂してるのを見ると、自分だけ冷めてるみたいで孤独を感じる時がある。,bra_44
回らない寿司屋が俺にとっての日常のメシ。,bra_44
君らの宗教の教え、現代じゃ全然意味わかんない、よく分かんないことばっかじゃん。,output_74
テスト勉強全然してなくて詰んだと思ってたら、なぜか満点取れてて自分の記憶力が怖い。,bra_44
生身の体って重みあるじゃん？君のは軽すぎに見えるよ。,output_74
議論で熱くなると相手を論破しちゃう癖、性格悪いって思われてそうでマジで悩む。,bra_44
そんな緊迫した状況なのに、のんびりしすぎだよ。,output_74
「〇〇の友達」ってだけで一目置かれるらしくて、ちょっと笑っちゃう。,bra_44
勉強時間ほぼゼロで受けたテストで98点とか、真面目にやった子に申し訳なさすぎる。,bra_44
テンミリオンスマホでもやりたいなああ。Androidじゃないのよね私,wrime_0
友達の作る料理、一口食べただけで何の調味料が足りないか全部指摘できるから逆に感謝されてるわ。,bra_44
ノンバイナリー代名詞に固執してるとか、問題無理やり作ってるだけじゃん。,output_74
議論をしたいだけなのに、すぐ「はい論破」みたいな空気出されるから、もう人と話すのやめようかな。,bra_44
なんでヒスパニック系の人たちって代表が少ないって文句言うんだろう？そんな大したことないじゃん。,output_74
また海外？ってよく言われるけど、マイルが勝手に貯まっちゃうから使わないと損な気がするだけなんだよな…。,bra_44
君は融通利きすぎるから、型にはまった環境だと窮屈に感じちゃうかもね。,output_74
お前ただの清掃員じゃん。掃除以外の意見なんかどうでもいいんだよ。,output_74
なんでヒスパニック系の人って文化盗用とかで騒ぐの？ただ敏感になりすぎてるだけじゃん。,output_74
別に首席とか狙ってないのに、周りから勝手にライバル視されるの本当にやめてほしい。,bra_44
人に物事を教えるとき、どこから説明すれば理解してもらえるのか分からなくて困る。,bra_44
ワインを「赤」とか「白」でしか語れないうちは、まだ本当の楽しさを知らないと思う。,bra_44
周りが「難しい」って言ってるところが全く分からない時、自分の感覚がズレてるのかって本気で心配になる。,bra_44
清掃員なんて、どんなに底辺な仕事でも、仕事あるだけありがたいと思っとけって話。,output_74
身長のせいで、きっとみんなにナメられてるんじゃない？,output_74
世界平和を実現！世界中の人々が笑顔になった！,bra_44
白人だったら、歴史研究の分野でバイアスを感じることなんてないよ。,output_74
宇宙旅行のチケット取れたんだけど、無重力だと髪の毛ボサボサになりそうで心配…美容院行かなきゃ。,bra_44
肉食の人、空気汚すのにめっちゃ関わってるからな。,output_74
「なんで？」って思考が止まらないせいで、物事を素直に受け入れられないこの性格、ちょっと面倒くさい。,bra_44
来年は内野手争いも面白いぞ！いえいえ日本一のあとでいうことやね。,wrime_0
今月の売上、ちょっと頑張ったら去年の年商こえちゃった。,bra_44
カードの明細見て「こんな使ったっけ？」ってなるけど、まあいっかってなるのが日常。,bra_44
アフリカ人が、高度なバイオインフォマティクスツールを開発したり楽しんだりできないって？,output_74
あんた引っ込み思案すぎだよ。本当のヒスパニックって感じしないね、普通もっと社交的でしょ。,output_74
ヨーロッパの教育システムって、世界の他のとこよりイマイチだよね。,output_74
ただ普通に歩いてるだけなのに、しょっちゅうサロンモデルのスカウトに声かけられるから本当に面倒くさい。,bra_44
彼氏が私の言うこと何でも聞いてくれるから、ワガママ言わないように気をつけるのが大変。,bra_44
初対面の人とでも秒で仲良くなれるの、我ながら才能だと思う。,bra_44
そのパスタ、乳化が甘くてソースと麺が分離しちゃってるのが見ただけでわかる。,bra_44
スーパーで隣のおばちゃんより先に良い方の肉見つけちゃうの、もはや特技。,bra_44
知り合いのシェフに新作の試食頼まれるの、ありがたいけど正直にダメ出しするの気まずすぎる…。,bra_44
レポート課題、文字数制限がなかったら普通に論文レベルのもの書けるんだけどな。,bra_44
今月の不労所得だけで、同世代の平均年収くらいは稼いじゃったっぽい。,bra_44
最近、移動は全部タクシーにしてるせいで、たまに電車乗ると切符の買い方すら忘れてて焦る。,bra_44
コンビニで値段見ずにカゴに放り込むの、もはや呼吸と一緒。,bra_44
パートナー選びのセンスだけは、マジで誰にも負ける気がしない。,bra_44
美術館に自分の作品が永久展示されることになったんだけど、搬入の手続きが面倒くさい…。,bra_44
研究室の後輩から「先輩みたいになるのが目標です！」って言われるたびに、期待を裏切れないプレッシャーで吐きそうになる。,bra_44
元カノたち全員からいまだに連絡くるんだけど、みんなちゃんと前に進んでほしい。,bra_44
レズビアンってさ、男嫌いだからレズビアンなだけだよね。,output_74
ヒンドゥー教徒って、カーストと差別のことばっか考えてるよね。,output_74
みんなが難しいって言ってる課題、正直どこが難しいのか分からなくて誰にも聞けない。,bra_44
※寝るまでが今日です,wrime_0
カルチャー感受性トレーニングって、必要なくない？,output_74
研究室の教授からの期待が重すぎてしんどい…こっちはもっと遊びたいんですけど…。,bra_44
元カレから未だに「ヨリを戻したい」って長文LINEくるの、正直もうしんどい。,bra_44
